Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJPE;0000735-78.2024.8.17.2900;2024;{12492};;;{PROCURADORIA GERAL DO ESTADO,ESTADO DE PERNAMBUCO,MUNICIPIO DE LAGOA GRANDE};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJPE;0000825-86.2024.8.17.2900;2024;{12513};;;{MUNICIPIO DE LAGOA GRANDE};{MUNICIPIO}
TJPE;0000059-96.2025.8.17.2900;2025;{12487};;;{PROCURADORIA GERAL DO ESTADO,MUNICIPIO DE LAGOA GRANDE};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJPE;0000056-44.2025.8.17.2900;2025;{12487};;;{MUNICIPIO DE LAGOA GRANDE};{MUNICIPIO}
TJPE;0000058-14.2025.8.17.2900;2025;{12487};;;{PROCURADORIA GERAL DO ESTADO,MUNICIPIO DE LAGOA GRANDE};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJPE;0000145-67.2025.8.17.2900;2025;{12508};;;{MUNICIPIO DE LAGOA GRANDE,PROCURADORIA GERAL DO ESTADO};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJPE;0000133-53.2025.8.17.2900;2025;{12508};;;{MUNICIPIO DE LAGOA GRANDE};{MUNICIPIO}
TJPE;0000413-58.2024.8.17.2900;2024;{12487};;;{SECRETARIA DE SAUDE};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJPE;0000065-06.2025.8.17.2900;2025;{12489};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPE;sigiloso(604392239);2024;{12483};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(725331727);2025;{12503};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;0000048-67.2025.8.17.2900;2025;{12494};;;{MUNICIPIO DE LAGOA GRANDE,SECRETARIA DA FAZENDA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJPE;sigiloso(708444182);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(718881964);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;0001495-12.2024.8.17.3390;2024;{12500};;;;
TJPE;0001512-48.2024.8.17.3390;2024;{9196,12489};{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA};;
TJPE;0001510-78.2024.8.17.3390;2024;{12494};;;{MUNICIPIO DE SERTANIA};{MUNICIPIO}
TJPE;0001453-60.2024.8.17.3390;2024;{12495};;;{MUNICIPIO DE SERTANIA};{MUNICIPIO}
TJPE;0002902-47.2024.8.17.2810;2024;{12500};;;{PERNAMBUCO TRIBUNAL DE JUSTICA,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER JUDICIARIO ESTADUAL,ESTADO OU DISTRITO FEDERAL}
TJPE;0001329-37.2025.8.17.2810;2025;{9196,12489,10671};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJPE;0001711-30.2025.8.17.2810;2025;{12488};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0000428-69.2025.8.17.2810;2025;{12488};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0022354-43.2024.8.17.2810;2024;{12487};{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA};;
TJPE;0025269-65.2024.8.17.2810;2024;{12487};{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA};;
TJPE;0000996-85.2025.8.17.2810;2025;{12487};{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA};;
TJPE;0001303-73.2024.8.17.2810;2024;{14760};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0005275-51.2024.8.17.2810;2024;{12489};;;{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO,UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO LTDA};{COOPERATIVA,COOPERATIVA}
TJPE;0016802-97.2024.8.17.2810;2024;{12506};;;{HAPVIDA ASSISTENCIA MEDICA S.A.,AFFIX ADMINISTRADORA DE BENEFICIOS LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA}
TJPE;0025992-84.2024.8.17.2810;2024;{14760,10434};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0001917-44.2025.8.17.2810;2025;{12500,12489};;;{ASSOCIACAO PETROBRAS DE SAUDE - APS};{ASSOCIACAO PRIVADA}
TJPE;0028907-09.2024.8.17.2810;2024;{12489,12490};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0005959-73.2024.8.17.2810;2024;{9196,12489};;;{UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO LTDA,UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA,COOPERATIVA}
TJPE;0011215-94.2024.8.17.2810;2024;{12488};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0004570-53.2024.8.17.2810;2024;{12489};;;{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPE;0010918-87.2024.8.17.2810;2024;{12489,10434,12502,7775};;;{YOU ASSISTENCIA MEDICA LTDA,HOSPITAL DE OLHOS DO RECIFE LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJPE;0004190-93.2025.8.17.2810;2025;{12489};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0022105-92.2024.8.17.2810;2024;{12502};;;{GAMA SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJPE;0026730-72.2024.8.17.2810;2024;{12489,10434,9196,10671};;;{SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)};{EMPRESA PUBLICA}
TJPE;0030847-09.2024.8.17.2810;2024;{14760};;;{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPE;0003444-31.2025.8.17.2810;2025;{12489,10434};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0016631-43.2024.8.17.2810;2024;{12488};{COMERCIAL LOSAN LTDA};{SOCIEDADE EMPRESARIA LIMITADA};{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0004060-06.2025.8.17.2810;2025;{12487};;;{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPE;0015697-85.2024.8.17.2810;2024;{12500};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0031535-68.2024.8.17.2810;2024;{12489};;;{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPE;0014520-86.2024.8.17.2810;2024;{12483};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0005412-33.2024.8.17.2810;2024;{12489};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJPE;0013412-22.2024.8.17.2810;2024;{9196,12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0017814-49.2024.8.17.2810;2024;{9196,12489};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJPE;0029090-77.2024.8.17.2810;2024;{12488};{TEREZA LUCIA BARRETO LTDA};{SOCIEDADE EMPRESARIA LIMITADA};{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0001380-48.2025.8.17.2810;2025;{12500};;;{SAFETYMED ASSESSORIA MEDICA LTDA,HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJPE;0003538-76.2025.8.17.2810;2025;{12488};;;{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{COOPERATIVA,SOCIEDADE ANONIMA FECHADA}
TJPE;0013016-45.2024.8.17.2810;2024;{12490};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0027203-58.2024.8.17.2810;2024;{12489};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0017166-69.2024.8.17.2810;2024;{14760};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;sigiloso(682716988);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(672908475);2024;{9196,12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(650386663);2024;{12490};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(725377804);2025;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(650372029);2024;{12487};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;0009488-03.2024.8.17.2810;2024;{12513};;;{ESTADO DE PERNAMBUCO};{ESTADO OU DISTRITO FEDERAL}
TJPE;0026724-65.2024.8.17.2810;2024;{12500,9581};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJPE;0020017-18.2023.8.17.2810;2024;{10437,12503};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0049131-70.2021.8.17.2810;2024;{12489,10433};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0001379-63.2025.8.17.2810;2025;{12490};;;{SAFETYMED ASSESSORIA MEDICA LTDA,HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJPE;0003519-70.2025.8.17.2810;2025;{9196,12503};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0004511-65.2024.8.17.2810;2024;{12488};;;{SUL AMERICA SERVICOS DE SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0030586-44.2024.8.17.2810;2024;{12488};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0010698-89.2024.8.17.2810;2024;{12488};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0011955-52.2024.8.17.2810;2024;{12488,12500};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0015060-37.2024.8.17.2810;2024;{9196,12489};{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA};;
TJPE;0029933-42.2024.8.17.2810;2024;{12489};{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA};;
TJPE;0031588-49.2024.8.17.2810;2024;{12416,12503};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJPE;0030435-78.2024.8.17.2810;2024;{9196,12489};{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA};;
TJPE;0015358-29.2024.8.17.2810;2024;{12488};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0013993-37.2024.8.17.2810;2024;{12490};;;{SUL AMERICA SEGURO SAUDE S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0003995-11.2025.8.17.2810;2025;{14760,12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0005380-28.2024.8.17.2810;2024;{12502};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0014188-22.2024.8.17.2810;2024;{12489,10434};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0030810-79.2024.8.17.2810;2024;{12494,10434,12487};;;{NOTRE DAME INTERMEDICA SAUDE S.A.,CAMED CONSULTORIA EM SAUDE LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA}
TJPE;0031215-18.2024.8.17.2810;2024;{12489};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0007049-19.2024.8.17.2810;2024;{12487};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0014002-96.2024.8.17.2810;2024;{12492,12487};;;{AMPLA PLANOS DE SAUDE LTDA,GAMA SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJPE;0003401-94.2025.8.17.2810;2025;{12500};;;{AMIL SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJPE;0002020-51.2025.8.17.2810;2025;{12489,7621};;;{BE CAT ARP REPRESENTACOES LTDA,MEDCORP ADMINISTRADORA DE BENEFICIOS LTDA,UNIMED SEGURADORA S/A};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJPE;0002641-82.2024.8.17.2810;2024;{12489,12503};;;{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO,UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO LTDA};{COOPERATIVA,COOPERATIVA}
TJPE;0011983-20.2024.8.17.2810;2024;{12489,10434};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0015519-39.2024.8.17.2810;2024;{12502};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.,ALLCARE ADMINISTRADORA DE BENEFICIOS SAO PAULO LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA}
TJPE;0025224-61.2024.8.17.2810;2024;{12489};;;{GAMA SAUDE LTDA,INTEGRA ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJPE;0031729-68.2024.8.17.2810;2024;{12490};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0001175-53.2024.8.17.2810;2024;{14760,12496};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0017461-09.2024.8.17.2810;2024;{7780,12485,12487,14759,14760,9580,12497,7698,12498,6226,12500,9597,7774,7775};;;{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPE;0029837-27.2024.8.17.2810;2024;{10440,12489,10434};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0015062-07.2024.8.17.2810;2024;{10440,12490};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0001434-48.2024.8.17.2810;2024;{10440,12489};;;{SUL AMERICA SERVICOS DE SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0024332-55.2024.8.17.2810;2024;{9596,12503};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0021890-19.2024.8.17.2810;2024;{12488};;;{SUL AMERICA SERVICOS DE SAUDE S/A,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJPE;0021421-70.2024.8.17.2810;2024;{12489};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0000416-55.2025.8.17.2810;2025;{9196,12489};;;{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJPE;0005045-09.2024.8.17.2810;2024;{12416,12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0011349-24.2024.8.17.2810;2024;{12489};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJPE;0001396-02.2025.8.17.2810;2025;{12497};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0029979-31.2024.8.17.2810;2024;{12489};;;{AUTARQUIA MUNICIPAL DE PREVIDENCIA E ASSISTENCIA A SAUDE DOS SERVIDORES,MUNICIPIO DO RECIFE};{AUTARQUIA MUNICIPAL,MUNICIPIO}
TJPE;sigiloso(708478704);2024;{12487};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(725338445);2025;{12416,12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(650396452);2024;{12490};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(682712196);2024;{12500};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(703818286);2024;{12489,9606};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(682737635);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(721626117);2024;{12489,9606};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(557710806);2024;{12489,12503};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(703855278);2024;{9196,12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(703854640);2024;{12490};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;sigiloso(708467468);2024;{12416,12489,10434};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPE;0027165-17.2022.8.17.2810;2024;{12483};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0002277-81.2022.8.17.2810;2024;{12416,12489,10433,7779,9196,12486};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0005380-28.2024.8.17.2810;2024;{12502};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0007049-19.2024.8.17.2810;2025;{12487};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPE;0030573-16.2022.8.17.2810;2024;{12489,7770,10671};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0040344-18.2022.8.17.2810;2024;{12500,12487,10671};{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA};;
TJPE;0011218-49.2024.8.17.2810;2024;{12512,9196,12518,10671};;;{ESTADO DE PERNAMBUCO,MUNICIPIO DE JABOATAO DOS GUARARAPES,INSTITUTO ALCIDES D  ANDRADE LIMA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ASSOCIACAO PRIVADA}
TJPE;0024042-40.2024.8.17.2810;2024;{12517,10434,12491};;;{ESTADO DE PERNAMBUCO,MUNICIPIO DO RECIFE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJPE;0015534-08.2024.8.17.2810;2024;{12506};;;{ESTADO DE PERNAMBUCO};{ESTADO OU DISTRITO FEDERAL}
TJPE;0027215-72.2024.8.17.2810;2024;{12489,10434,7698};;;{AMPLA PLANOS DE SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJPE;0005047-76.2024.8.17.2810;2024;{12488};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPE;0005405-41.2024.8.17.2810;2024;{12510};{UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA};;
TJPE;0028218-62.2024.8.17.2810;2024;{12488};{CLIMBEL-CLINICA MEDICA BELO JARDIM LTDA};{SOCIEDADE EMPRESARIA LIMITADA};{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPE;0001746-87.2025.8.17.2810;2025;{12488};;;{CLUBE DE SAUDE ADMINISTRADORA DE BENEFICIOS LTDA.,HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
