Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TRF1;1018396-90.2022.4.01.4100;2024;{12487};;;{MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,PRESIDENCIA DA REPUBLICA,ESTADO DE RONDONIA,MUNICIPIO DE PORTO VELHO,ASSEMBLEIA LEGISLATIVA DO ESTADO DE RONDONIA,SECRETARIA DE ESTADO DE JUSTICA - SEJUS,SUPERINTENDENCIA ESTADUAL DE GESTAO DE PESSOAS - SEGEP,1 BATALHAO DE ENGENHARIA DE CONSTRUCAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER LEGISLATIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF1;1000486-16.2023.4.01.4100;2024;{12503};{MINISTERIO DA FAZENDA,PRESIDENCIA DA REPUBLICA,ESTADO DE RONDONIA,MUNICIPIO DE PORTO VELHO,ASSEMBLEIA LEGISLATIVA DO ESTADO DE RONDONIA,SUPERINTENDENCIA ESTADUAL DE GESTAO DE PESSOAS - SEGEP,1 BATALHAO DE ENGENHARIA DE CONSTRUCAO,SECRETARIO DE ESTADO DA SAUDE DE RONDONIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER LEGISLATIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ND};{PRESIDENCIA DA REPUBLICA,ESTADO DE RONDONIA,MUNICIPIO DE PORTO VELHO,SECRETARIO DE ESTADO DA SAUDE DE RONDONIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND}
TRF1;0004535-03.2015.4.01.3000;2024;{11884,12494,11883};;;{MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,PRESIDENCIA DA REPUBLICA,ESTADO DO ACRE,MUNICIPIO DE MARECHAL THAUMATURGO,SECRETARIA DE ESTADO DE EMPREENDEDORISMO E TURISMO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TRF1;0002522-07.2016.4.01.3902;2024;{9992,12491};;;{MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,ESTADO DO PARA,PRESIDENCIA DA REPUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF1;0001232-37.2019.4.01.4100;2025;{11884,12494,11883};;;{MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,PRESIDENCIA DA REPUBLICA,ESTADO DE RONDONIA,ASSEMBLEIA LEGISLATIVA DO ESTADO DE RONDONIA,SECRETARIA DE ESTADO DE JUSTICA - SEJUS,SUPERINTENDENCIA ESTADUAL DE GESTAO DE PESSOAS - SEGEP,1 BATALHAO DE ENGENHARIA DE CONSTRUCAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER LEGISLATIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF1;1000790-04.2020.4.01.3200;2025;{12487};;;{MINISTERIO DA FAZENDA,MUNICIPIO DE MANAUS,ESTADO DO AMAZONAS,PRESIDENCIA DA REPUBLICA,SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SEMINF};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL}
TRF1;1023280-40.2022.4.01.3300;2024;{12494};{MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,BAHIA TRIBUNAL DE JUSTICA,SUPERINTENDENCIA DE CONTROLE E ORDENAMENTO DO USO DO SOLO DO MUNICIPIO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER JUDICIARIO ESTADUAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL};{ESTADO DA BAHIA,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE SALVADOR};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO}
TRF1;0005298-35.2019.4.01.3300;2024;{11884,12494,11883};;;{MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,ESTADO DA BAHIA,BAHIA TRIBUNAL DE JUSTICA,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE SALVADOR,SUPERINTENDENCIA DE CONTROLE E ORDENAMENTO DO USO DO SOLO DO MUNICIPIO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER JUDICIARIO ESTADUAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL}
TRF1;0008773-96.2019.4.01.3300;2024;{11884,12494,11883};;;{MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,ESTADO DA BAHIA,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE SALVADOR};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO}
TRF1;0034890-61.2018.4.01.3300;2025;{12504,12489,12494};;;{MINISTERIO DA FAZENDA,ADVOCACIA GERAL DA UNIAO,ESTADO DA BAHIA,MUNICIPIO DE SALVADOR,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE SALVADOR};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ND,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO}
TRF1;1014433-49.2022.4.01.3300;2024;{12495,12503};;;{MINISTERIO DA FAZENDA,ESTADO DA BAHIA,BAHIA TRIBUNAL DE JUSTICA,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE SALVADOR,SUPERINTENDENCIA DE CONTROLE E ORDENAMENTO DO USO DO SOLO DO MUNICIPIO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER JUDICIARIO ESTADUAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL}
TRF1;1047274-95.2021.4.01.3700;2024;{12489,10433,12487};;;{CAIXA ECONOMICA FEDERAL};{EMPRESA PUBLICA}
TRF1;1040575-88.2021.4.01.3700;2024;{12503,12491};{COMANDO DO EXERCITO,MUNICIPIO DE SAO VICENTE FERRER,ESTADO DO MARANHAO - SECRETARIA DE ESTADO DA SEGURANCA PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MINISTERIO DA FAZENDA,ESTADO DO MARANHAO,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE SAO VICENTE FERRER,ESTADO DO MARANHAO - SECRETARIA DE ESTADO DA SEGURANCA PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TRF1;0074415-12.2016.4.01.3400;2025;{12493};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{DISTRITO FEDERAL,MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,PRESIDENCIA DA REPUBLICA};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF1;1009554-51.2021.4.01.3100;2025;{12493};;;{MINISTERIO DA FAZENDA,ESTADO DO AMAPA,PRESIDENCIA DA REPUBLICA,AMAPA PREVIDENCIA,CORPO DE BOMBEIROS MILITAR,1 BATALHAO DE ENGENHARIA DE CONSTRUCAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,SERVICO SOCIAL AUTONOMO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF1;1013358-27.2021.4.01.3100;2024;{12503};;;{MINISTERIO DA FAZENDA,ESTADO DO AMAPA,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE MACAPA,AMAPA PREVIDENCIA,CORPO DE BOMBEIROS MILITAR,1 BATALHAO DE ENGENHARIA DE CONSTRUCAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,SERVICO SOCIAL AUTONOMO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF1;1016673-63.2021.4.01.3100;2024;{12503};{MINISTERIO DA FAZENDA,ESTADO DO AMAPA,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE MACAPA,AMAPA PREVIDENCIA,CORPO DE BOMBEIROS MILITAR,1 BATALHAO DE ENGENHARIA DE CONSTRUCAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,SERVICO SOCIAL AUTONOMO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ESTADO DO AMAPA,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE MACAPA};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO}
TRF1;1038970-91.2022.4.01.3500;2024;{12487};;;{MINISTERIO DA FAZENDA,PRESIDENCIA DA REPUBLICA,MUNICIPIO DE GOIANIA,ESTADO DE GOIAS,SECRETARIA MUNICIPAL DE SAUDE,1 BATALHAO DE ENGENHARIA DE CONSTRUCAO,AGENCIA MUNICIPAL DE TRANSITO  TRANSPORTES E MOBILIDADE,CORPO DE BOMBEIROS MILITAR,TAB.DE NOTAS  PROT. DE TITULOS REG. DE IMOVEIS  REG. DE TIT. E DOC.REG.CIVIL DE PESSOAS JURIDICAS E CIVIL PESSOAS N};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,SERVICO NOTARIAL E REGISTRAL (CARTORIO)}
TRF1;0007574-12.2019.4.01.3600;2025;{12502};;;{MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,PRESIDENCIA DA REPUBLICA,ESTADO DE MATO GROSSO,MUNICIPIO DE CUIABA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF1;0007579-34.2019.4.01.3600;2025;{11884,12494,11883};;;{MINISTERIO DA FAZENDA,COMANDO DO EXERCITO,PRESIDENCIA DA REPUBLICA,ESTADO DE MATO GROSSO,MUNICIPIO DE CUIABA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF1;1012752-17.2022.4.01.3600;2024;{12501,12503};;;{MINISTERIO DA FAZENDA,PRESIDENCIA DA REPUBLICA,ESTADO DE MATO GROSSO,MUNICIPIO DE CUIABA,FORUM DA COMARCA DE LUCAS DO RIO VERDE,COMARCA DE ALTO TAQUARI,1 BATALHAO DE ENGENHARIA DE CONSTRUCAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER JUDICIARIO ESTADUAL,ORGAO PUBLICO DO PODER JUDICIARIO ESTADUAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
