Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJRN;0800434-10.2024.8.20.5101;2024;{12493};;;{ESTADO DO RIO GRANDE DO NORTE,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0806405-73.2024.8.20.5101;2024;{12513};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0802281-47.2024.8.20.5101;2024;{12500};;;{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0803128-49.2024.8.20.5101;2024;{12500};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA,MUNICIPIO DE CAICO};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJRN;0804362-66.2024.8.20.5101;2024;{12501,12503};;;{MUNICIPIO DE CAICO,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0806996-35.2024.8.20.5101;2024;{12500};;;{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0806007-29.2024.8.20.5101;2024;{12485};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0800612-56.2024.8.20.5101;2024;{12495};;;{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0806666-38.2024.8.20.5101;2024;{12500};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO RIO GRANDE DO NORTE,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0804629-38.2024.8.20.5101;2024;{12494};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0801144-30.2024.8.20.5101;2024;{12496};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0801030-91.2024.8.20.5101;2024;{12499};;;{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0800803-04.2024.8.20.5101;2024;{12499};;;{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0806257-62.2024.8.20.5101;2024;{12499};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0804485-64.2024.8.20.5101;2024;{12495};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0803438-55.2024.8.20.5101;2024;{12499};;;{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0805411-45.2024.8.20.5101;2024;{12499};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0800435-92.2024.8.20.5101;2024;{12500};{INSTITUTO DO CORACAO DE NATAL LTDA};{SOCIEDADE EMPRESARIA LIMITADA};{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0804304-63.2024.8.20.5101;2024;{12495};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA,MUNICIPIO DE CAICO};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJRN;0800970-84.2025.8.20.5101;2025;{12500};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE CAICO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJRN;0800161-31.2024.8.20.5101;2024;{12495};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0802046-80.2024.8.20.5101;2024;{12494};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA,MUNICIPIO DE CAICO};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJRN;0804095-94.2024.8.20.5101;2024;{12495};;;{MUNICIPIO DE CAICO,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0800776-84.2025.8.20.5101;2025;{12486};;;{NOTRE DAME INTERMEDICA SAUDE S.A.};{SOCIEDADE ANONIMA FECHADA}
TJRN;0802377-62.2024.8.20.5101;2024;{12495};;;{MUNICIPIO DE CAICO,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0800431-55.2024.8.20.5101;2024;{12500};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA,MUNICIPIO DE CAICO};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJRN;0803856-90.2024.8.20.5101;2024;{12495};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA,MUNICIPIO DE CAICO};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJRN;0806835-25.2024.8.20.5101;2024;{12495};;;{ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE CAICO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJRN;0802033-81.2024.8.20.5101;2024;{12495};;;{MUNICIPIO DE CAICO,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0802738-79.2024.8.20.5101;2024;{12495};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0802002-61.2024.8.20.5101;2024;{10434,12486};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJRN;0800570-07.2024.8.20.5101;2024;{12501,12503};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0800611-71.2024.8.20.5101;2024;{12495};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA,MUNICIPIO DE SERRA NEGRA DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJRN;0800706-04.2024.8.20.5101;2024;{12500};;;{MUNICIPIO DE SAO FERNANDO,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0800160-46.2024.8.20.5101;2024;{12499};;;{MUNICIPIO DE CAICO};{MUNICIPIO}
TJRN;0803669-82.2024.8.20.5101;2024;{12501,12494};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE CAICO,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0805308-38.2024.8.20.5101;2024;{12503};;;{MUNICIPIO DE CAICO,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0803204-73.2024.8.20.5101;2024;{12485};;;{MUNICIPIO DE CAICO,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0804099-34.2024.8.20.5101;2024;{12495};{DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE CAICO,RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJRN;0801101-93.2024.8.20.5101;2024;{12494};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA,MUNICIPIO DE CAICO};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJRN;0800432-40.2024.8.20.5101;2024;{12500};;;{RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA,MUNICIPIO DE SERRA NEGRA DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TJRN;0800436-77.2024.8.20.5101;2024;{12490};;;{UNIMED NATAL SOCIEDADE COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
