Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJCE;3006443-36.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3001174-79.2025.8.06.0064;2025;{12485,12499};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3003868-55.2024.8.06.0064;2024;{12503};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3003073-49.2024.8.06.0064;2024;{12498};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3005178-96.2024.8.06.0064;2024;{12490,12500,12485,12502,12503};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3006272-79.2024.8.06.0064;2024;{12506};;;{SECRETARIA DA SAUDE DO ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3002394-49.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3002446-45.2024.8.06.0064;2024;{12416,12494};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,MUNICIPIO DE CAUCAIA,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJCE;3001840-17.2024.8.06.0064;2024;{12503};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3002980-86.2024.8.06.0064;2024;{12503};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3005834-53.2024.8.06.0064;2024;{12502};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3005692-49.2024.8.06.0064;2024;{12500};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3000118-11.2025.8.06.0064;2025;{12500};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,SECRETARIA DA SAUDE DO ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJCE;3000646-45.2025.8.06.0064;2025;{12500};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3001368-79.2025.8.06.0064;2025;{12500};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,SECRETARIA DA SAUDE DO ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJCE;3003549-87.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3003649-42.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3001071-72.2025.8.06.0064;2025;{12499};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3003093-40.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3004041-79.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3000900-52.2024.8.06.0064;2024;{12498};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3002712-32.2024.8.06.0064;2024;{12497,12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3005290-65.2024.8.06.0064;2024;{12485};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3001428-86.2024.8.06.0064;2024;{12499};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3001496-36.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3001626-26.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3002781-64.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3003148-88.2024.8.06.0064;2024;{12499};;;{PROCURADORIA GERAL DO ESTADO};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJCE;3002755-66.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3002652-59.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3003695-31.2024.8.06.0064;2024;{12498};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3001733-70.2024.8.06.0064;2024;{12498};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3003975-02.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3000240-58.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3002612-77.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3005250-83.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3005848-37.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3005917-69.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3006807-08.2024.8.06.0064;2024;{12485,10671};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3002734-90.2024.8.06.0064;2024;{12498};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3002057-60.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3001327-49.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3003865-03.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3001168-09.2024.8.06.0064;2024;{12495};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3000820-54.2025.8.06.0064;2025;{12485,12499};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3001169-91.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3004035-72.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3006654-72.2024.8.06.0064;2024;{12485,10671};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3003982-91.2024.8.06.0064;2024;{12498};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3004205-44.2024.8.06.0064;2024;{12494};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3006127-23.2024.8.06.0064;2024;{12485,10671};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3000098-20.2025.8.06.0064;2025;{10671,12503};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,SECRETARIA DA SAUDE DO ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJCE;3004098-97.2024.8.06.0064;2024;{12485};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3001458-24.2024.8.06.0064;2024;{12498};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3002788-56.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3002902-92.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3002866-50.2024.8.06.0064;2024;{12497,12499};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3002868-20.2024.8.06.0064;2024;{12497,12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;0202089-35.2024.8.06.0064;2024;{12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJCE;3002839-67.2024.8.06.0064;2024;{12502};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3005961-88.2024.8.06.0064;2024;{8961,12505,10671};;;{PROCURADORIA GERAL DO ESTADO};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJCE;3006283-11.2024.8.06.0064;2024;{12489,12503};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJCE;3003539-43.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3001036-15.2025.8.06.0064;2025;{12499};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3005082-81.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3002318-25.2024.8.06.0064;2024;{12485,12499};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3003528-14.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;0201067-39.2024.8.06.0064;2024;{12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJCE;3000446-72.2024.8.06.0064;2024;{12494,12499};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3004003-67.2024.8.06.0064;2024;{12497};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3001136-67.2025.8.06.0064;2025;{12485};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3001098-55.2025.8.06.0064;2025;{12499};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;0201741-17.2024.8.06.0064;2024;{12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJCE;3005671-73.2024.8.06.0064;2024;{12498};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3005139-02.2024.8.06.0064;2024;{12499};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3000985-38.2024.8.06.0064;2024;{12499,12495};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3002614-47.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3001233-04.2024.8.06.0064;2024;{12495};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3000334-06.2024.8.06.0064;2024;{12499};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3002489-79.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;0204529-04.2024.8.06.0064;2024;{12416,12489};;;{UNIMED FORTALEZA SOCIEDADE COOPERATIVA MEDICA LTDA};{COOPERATIVA}
TJCE;3004062-55.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3003204-24.2024.8.06.0064;2024;{12485};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3000950-44.2025.8.06.0064;2025;{12485,10671};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3005345-16.2024.8.06.0064;2024;{12485,12490};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3005833-68.2024.8.06.0064;2024;{12485};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3000208-53.2024.8.06.0064;2024;{12497,12494,12499};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3002415-25.2024.8.06.0064;2024;{12485};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;0205848-07.2024.8.06.0064;2024;{12489,7779};;;{HOSPITAL ANTONIO PRUDENTE LTDA,HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJCE;3000219-48.2025.8.06.0064;2025;{12500};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,SECRETARIA DA SAUDE DO ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJCE;3000879-42.2025.8.06.0064;2025;{12503};;;{SECRETARIA DA SAUDE DO ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3003856-41.2024.8.06.0064;2024;{12498,10671};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3002927-08.2024.8.06.0064;2024;{12505};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3002333-91.2024.8.06.0064;2024;{12506};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3002673-35.2024.8.06.0064;2024;{12506};;;{ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ESTADO OU DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3002001-27.2024.8.06.0064;2024;{12505};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3002687-19.2024.8.06.0064;2024;{12505};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3002406-63.2024.8.06.0064;2024;{12505};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TJCE;3003741-20.2024.8.06.0064;2024;{12505};;;{SECRETARIA DA SAUDE DO ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3006329-97.2024.8.06.0064;2024;{12506};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,SECRETARIA DA SAUDE DO ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJCE;3006872-03.2024.8.06.0064;2024;{12505,10671};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3000210-86.2025.8.06.0064;2025;{12506,10671};;;{SECRETARIA DA SAUDE DO ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3000359-82.2025.8.06.0064;2025;{12506,10671};;;{SECRETARIA DA SAUDE DO ESTADO DO CEARA,IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ASSOCIACAO PRIVADA}
TJCE;3003838-20.2024.8.06.0064;2024;{12500};;;{MUNICIPIO DE CAUCAIA};{MUNICIPIO}
TJCE;3005824-09.2024.8.06.0064;2024;{12485,10671};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT};{ASSOCIACAO PRIVADA}
TJCE;3003971-62.2024.8.06.0064;2024;{12505};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,SECRETARIA DA SAUDE DO ESTADO DO CEARA,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJCE;0203815-44.2024.8.06.0064;2024;{12489};;;{UNIMED FORTALEZA SOCIEDADE COOPERATIVA MEDICA LTDA};{COOPERATIVA}
TJCE;3006332-52.2024.8.06.0064;2024;{12506};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,SECRETARIA DA SAUDE DO ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJCE;3002201-34.2024.8.06.0064;2024;{12505};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3002297-49.2024.8.06.0064;2024;{12505};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJCE;3000557-22.2025.8.06.0064;2025;{12506};;;{IRMANDADE BENEF DA SANTA CASA DA MISERICORDIA DE FORT,SECRETARIA DA SAUDE DO ESTADO DO CEARA};{ASSOCIACAO PRIVADA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJCE;0204970-82.2024.8.06.0064;2024;{9196,12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
