Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJAM;0587037-17.2023.8.04.0001;2024;{12489,10671};;;{ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE PREVENCAO E ASSISTENCIA A SAUDE,SUL AMERICA COMPANHIA DE SEGURO SAUDE};{ASSOCIACAO PRIVADA,SOCIEDADE ANONIMA FECHADA}
TJAM;sigiloso(639465213);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJAM;0509417-89.2024.8.04.0001;2024;{12489,12506};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0584852-69.2024.8.04.0001;2024;{12503,10671};;;{BRADESCO SAUDE S/A,HOSPITAL SANTA JULIA LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA}
TJAM;0044869-96.2025.8.04.1000;2025;{12490};;;{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJAM;0013778-85.2025.8.04.1000;2025;{12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0026073-57.2025.8.04.1000;2025;{12489,12506};;;{MUNICIPIO DE MANAUS,ESTADO DO AMAZONAS,GEAP AUTOGESTAO EM SAUDE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,FUNDACAO PRIVADA}
TJAM;0553370-06.2024.8.04.0001;2024;{12488};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0430363-11.2023.8.04.0001;2024;{12489};;;{FEDERACAO DAS UNIMEDS DA AMAZONIA - FEDERACAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO DO ACRE  AMAPA  AMAZONAS  PARA  RONDONIA E RORAIMA};{COOPERATIVA}
TJAM;0601492-21.2022.8.04.0001;2024;{12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0685806-65.2020.8.04.0001;2024;{12489};{JERRY DIAS SOCIEDADE INDIVIDUAL DE ADVOCACIA};{SOCIEDADE UNIPESSOAL DE ADVOGADOS};{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJAM;sigiloso(584865728);2024;{9196,12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJAM;sigiloso(605375434);2024;{12503};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJAM;0418897-83.2024.8.04.0001;2024;{12503};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0911726-18.2024.8.04.0001;2024;{12489};{PROCURADORIA GERAL DE JUSTICA DO ESTADO DO AMAZONAS};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0489814-30.2024.8.04.0001;2024;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0632159-87.2022.8.04.0001;2024;{12489};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0593992-64.2023.8.04.0001;2024;{8961,11947,12502,10671};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0548763-47.2024.8.04.0001;2024;{12487};;;{FEDERACAO DAS UNIMEDS DA AMAZONIA - FEDERACAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO DO ACRE  AMAPA  AMAZONAS  PARA  RONDONIA E RORAIMA};{COOPERATIVA}
TJAM;0015661-67.2025.8.04.1000;2025;{12489};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJAM;0042695-17.2025.8.04.1000;2025;{12519};;;{ESTADO DO AMAZONAS};{ESTADO OU DISTRITO FEDERAL}
TJAM;0536944-16.2024.8.04.0001;2024;{12487,4847};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0007503-23.2025.8.04.1000;2025;{12488};{AUTO POSTO LIMA  LTDA};{SOCIEDADE EMPRESARIA LIMITADA};{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0024897-43.2025.8.04.1000;2025;{12489};;;{FEDERACAO DAS UNIMEDS DA AMAZONIA - FEDERACAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO DO ACRE  AMAPA  AMAZONAS  PARA  RONDONIA E RORAIMA};{COOPERATIVA}
TJAM;0599407-91.2024.8.04.0001;2024;{12521};;;;
TJAM;0597896-58.2024.8.04.0001;2024;{12489};;;;
TJAM;0513847-84.2024.8.04.0001;2024;{9596,12489};{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA};;
TJAM;0203263-31.2024.8.04.0001;2024;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0000766-04.2025.8.04.1000;2025;{12487};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJAM;0491773-36.2024.8.04.0001;2024;{12503};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA,UNIMED FORTALEZA SOCIEDADE COOPERATIVA MEDICA LTDA,CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA,COOPERATIVA,COOPERATIVA}
TJAM;0538913-66.2024.8.04.0001;2024;{12416,12489};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJAM;0501767-88.2024.8.04.0001;2024;{12506,10434};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0513847-84.2024.8.04.0001;2024;{9596,12489};{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA};;
TJAM;0540899-89.2023.8.04.0001;2025;{12487};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;sigiloso(715775401);2024;{12489,12490};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJAM;sigiloso(585384395);2024;{12503};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJAM;0018534-40.2025.8.04.1000;2025;{12489};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJAM;0030168-33.2025.8.04.1000;2025;{12489};;;{QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.,SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJAM;0000795-54.2025.8.04.1000;2025;{12489};;;{INTEGRA ASSISTENCIA MEDICA LTDA,PLURAL GESTAO EM PLANOS DE SAUDE LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA}
TJAM;0038004-57.2025.8.04.1000;2025;{12496};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0574126-36.2024.8.04.0001;2024;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;sigiloso(639422878);2024;{12489,11811};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJAM;0012771-58.2025.8.04.1000;2025;{12489};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJAM;0040430-42.2025.8.04.1000;2025;{12489};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJAM;0045000-71.2025.8.04.1000;2025;{12489,11974,11811};;;{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJAM;0054245-09.2025.8.04.1000;2025;{12500,11811};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0052338-96.2025.8.04.1000;2025;{12488};;;{BANCO ITAUCARD S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0483261-64.2024.8.04.0001;2024;{12489,11811};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0439647-09.2024.8.04.0001;2024;{12487};;;{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJAM;0768591-50.2021.8.04.0001;2024;{8961,12489};;;{UNIMED OESTE DO PARA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJAM;0510442-74.2023.8.04.0001;2024;{12503,10671};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0551522-18.2023.8.04.0001;2024;{12496};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJAM;0419512-73.2024.8.04.0001;2024;{12487};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0017273-40.2025.8.04.1000;2025;{12489};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJAM;0006437-08.2025.8.04.1000;2025;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0033501-90.2025.8.04.1000;2025;{12489};;;{INTEGRA ASSISTENCIA MEDICA LTDA,GAMA SAUDE LTDA,BLUE MED SAUDE SISTEMA DE ATENDIMENTO ALTERNATIVO S/C LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE SIMPLES LIMITADA}
TJAM;0037208-66.2025.8.04.1000;2025;{12487};;;{FEDERACAO DAS UNIMEDS DA AMAZONIA - FEDERACAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO DO ACRE  AMAPA  AMAZONAS  PARA  RONDONIA E RORAIMA};{COOPERATIVA}
TJAM;0032833-22.2025.8.04.1000;2025;{7780,12489};;;{INTEGRA ASSISTENCIA MEDICA LTDA};{SOCIEDADE ANONIMA FECHADA}
TJAM;0530480-73.2024.8.04.0001;2024;{12500,10434};;;{GAMA SAUDE LTDA,LABORATORIO SABIN DE ANALISES CLINICAS S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJAM;0762787-38.2020.8.04.0001;2024;{12487};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0551506-64.2023.8.04.0001;2024;{12496};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJAM;0675372-12.2023.8.04.0001;2024;{12503};;;{BRADESCO SEGUROS S/A,BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJAM;0513419-05.2024.8.04.0001;2024;{12489,9163};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0052404-76.2025.8.04.1000;2025;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0022172-81.2025.8.04.1000;2025;{12489};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJAM;0041977-20.2025.8.04.1000;2025;{12489};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJAM;0504158-16.2024.8.04.0001;2024;{12489};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJAM;0456982-41.2024.8.04.0001;2024;{12508};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0027465-32.2025.8.04.1000;2025;{12488};{A GOMES DOS REIS FILHO};{EMPRESARIO (INDIVIDUAL)};{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0051220-85.2025.8.04.1000;2025;{12489};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0000533-07.2025.8.04.1000;2025;{12489};;;{ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,SUL AMERICA SEGUROS DE PESSOAS E PREVIDENCIA S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJAM;0539985-88.2024.8.04.0001;2024;{12521};;;{MINISTERIO PUBLICO DO ESTADO DO AMAZONAS};{ND}
TJAM;0587852-77.2024.8.04.0001;2024;{9596,12489};{CHECK UP HOSPITAL LTDA.};{SOCIEDADE EMPRESARIA LIMITADA};;
TJAM;0583384-07.2023.8.04.0001;2024;{12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0513905-87.2024.8.04.0001;2024;{9596,12489};{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA};;
TJAM;0553564-06.2024.8.04.0001;2024;{12489};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0201597-92.2024.8.04.0001;2024;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;sigiloso(584814812);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJAM;0011670-83.2025.8.04.1000;2025;{12489};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJAM;0029218-24.2025.8.04.1000;2025;{12489};;;{HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A};{SOCIEDADE ANONIMA ABERTA}
TJAM;0601767-96.2024.8.04.0001;2024;{12521};;;{SECRETARIA DE ESTADO DA SAUDE - SUSAM};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJAM;0204365-88.2024.8.04.0001;2024;{12489};;;{AMPLA PLANOS DE SAUDE LTDA,GAMA SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJAM;0402965-55.2024.8.04.0001;2024;{12489};;;{SAMEL SERVICOS DE ASSISTENCIA MEDICO HOSPITALAR LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJAM;0049176-93.2025.8.04.1000;2025;{12489};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJAM;0006431-98.2025.8.04.1000;2025;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0008356-32.2025.8.04.1000;2025;{12489};;;{SUL AMERICA SERVICOS DE SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0024242-71.2025.8.04.1000;2025;{12489};;;{BRADESCO SAUDE S/A,ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE PREVENCAO E ASSISTENCIA A SAUDE};{SOCIEDADE ANONIMA FECHADA,ASSOCIACAO PRIVADA}
TJAM;0018958-82.2025.8.04.1000;2025;{12489};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJAM;0590116-67.2024.8.04.0001;2024;{11946,14759,10671};;;{AMAZONAS ENERGIA S.A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0603174-40.2024.8.04.0001;2024;{8961,12505};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0909871-04.2024.8.04.0001;2024;{12489};{PROCURADORIA GERAL DE JUSTICA DO ESTADO DO AMAZONAS};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0911775-59.2024.8.04.0001;2024;{12500};{PROCURADORIA GERAL DE JUSTICA DO ESTADO DO AMAZONAS};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO AMAZONAS};{ESTADO OU DISTRITO FEDERAL}
TJAM;0501277-66.2024.8.04.0001;2024;{12489};;;{UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJAM;0586403-84.2024.8.04.0001;2024;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJAM;0204046-23.2024.8.04.0001;2024;{12500};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0047195-29.2025.8.04.1000;2025;{12489};;;{HUB HEALTH ADMINISTRADORA DE BENEFICIOS LTDA,YOU ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJAM;0031522-93.2025.8.04.1000;2025;{12488};{A M A MOREIRA};{EMPRESARIO (INDIVIDUAL)};{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0018397-58.2025.8.04.1000;2025;{12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJAM;0523138-11.2024.8.04.0001;2024;{12490};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
