Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJSE;0002862-70.2024.8.25.0085;2024;{10440,12489,10434};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSE;0002861-85.2024.8.25.0085;2024;{10440,12489,10434,8843};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSE;0001816-52.2024.8.25.0083;2024;{10440,12489,12490};;;{ODONTOPREV S.A.};{SOCIEDADE ANONIMA ABERTA}
TJSE;0004521-23.2024.8.25.0083;2024;{12489,13605,10434};;;{SAO LUCAS MEDICO HOSPITALAR S.A.,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA}
TJSE;0000061-95.2024.8.25.0049;2024;{12487};;;{MUNICIPIO DE NOSSA SENHORA DA GLORIA,FUNDO DE MODERNIZACAO DO TCE/SE};{MUNICIPIO,FUNDO PUBLICO DA ADMINISTRACAO DIRETA ESTADUAL OU DO DISTRITO FEDERAL}
TJSE;0000451-65.2024.8.25.0049;2024;{12495,8843};;;{ESTADO DE SERGIPE,MUNICIPIO DE FEIRA NOVA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSE;0000114-42.2025.8.25.0049;2025;{12505,10671,12503};;;{MUNICIPIO DE FEIRA NOVA,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000619-67.2024.8.25.0049;2024;{13605,12487};;;{INSTITUTO DE PROMOCAO E DE ASSISTENCIA A SAUDE DE SERVIDORES DO ESTADO DE SERGIPE - IPESAUDE};{AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL}
TJSE;0003354-96.2023.8.25.0085;2024;{12489,12490,8843,9196};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSE;0004611-28.2024.8.25.0084;2024;{10440,12489,10434,8843,9196};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSE;0019412-46.2024.8.25.0084;2024;{9596,12503};;;;
TJSE;0017237-79.2024.8.25.0084;2024;{12489,10434,13605,13853};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJSE;0017219-58.2024.8.25.0084;2024;{12416,12489,12490,10434,7780};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{COOPERATIVA,SOCIEDADE ANONIMA FECHADA}
TJSE;0010365-48.2024.8.25.0084;2024;{12496,13605,12494,12487};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSE;0000649-60.2025.8.25.0084;2025;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJSE;0017040-27.2024.8.25.0084;2024;{10440,12489,14922,10434,7780};;;{UNIMED SERGIPE - COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJSE;sigiloso(582078930);2024;{10440,12489,10434};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJSE;0012562-73.2024.8.25.0084;2024;{12489};;;{BRADESCO SEGUROS S/A};{SOCIEDADE ANONIMA FECHADA}
TJSE;0001069-74.2024.8.25.0060;2024;{12508,8843};;;{ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL}
TJSE;0001269-81.2024.8.25.0060;2024;{12495};;;{MUNICIPIO DE MONTE ALEGRE DE SERGIPE,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0001384-05.2024.8.25.0060;2024;{12495};;;{MUNICIPIO DE MONTE ALEGRE DE SERGIPE,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000653-52.2024.8.25.0078;2024;{12496,12416,12487};;;{ESTADO DE SERGIPE,ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJSE;0000892-56.2024.8.25.0078;2024;{12503};;;{ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL}
TJSE;0001011-17.2024.8.25.0078;2024;{12489,13134,8843};;;{MUNICIPIO DE SANTA LUZIA DO ITANHY};{MUNICIPIO}
TJSE;0000013-15.2025.8.25.0078;2025;{12487};;;{MUNICIPIO DE SANTA LUZIA DO ITANHY,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000580-80.2024.8.25.0078;2024;{12503};;;{MUNICIPIO DE ARACAJU,ESTADO DE SERGIPE,ESTADO DE SERGIPE,MUNICIPIO DE INDIAROBA,MUNICIPIO DE SANTA LUZIA DO ITANHY};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,MUNICIPIO}
TJSE;0000033-06.2025.8.25.0078;2025;{12508};;;{ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL}
TJSE;0000086-84.2025.8.25.0078;2025;{12495};;;{ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL}
TJSE;0000109-30.2025.8.25.0078;2025;{9196,12487};;;{MUNICIPIO DE SANTA LUZIA DO ITANHY,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000801-63.2024.8.25.0078;2024;{12494,8843};;;{ESTADO DE SERGIPE,MUNICIPIO DE SANTA LUZIA DO ITANHY};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSE;0000762-66.2024.8.25.0078;2024;{12513};;;{MUNICIPIO DE SANTA LUZIA DO ITANHY,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000684-72.2024.8.25.0078;2024;{12513};;;{MUNICIPIO DE SANTA LUZIA DO ITANHY,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000636-38.2024.8.25.0006;2024;{11840,11825,12519};{SERGIPE MINISTERIO PUBLICO};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE PEDRINHAS};{MUNICIPIO}
TJSE;0000739-45.2024.8.25.0006;2024;{10018,12587,12519};{SERGIPE MINISTERIO PUBLICO};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE PEDRINHAS};{MUNICIPIO}
TJSE;0000118-14.2025.8.25.0006;2025;{12770,12518,7775};{SERGIPE MINISTERIO PUBLICO};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE PEDRINHAS};{MUNICIPIO}
TJSE;0000220-36.2025.8.25.0006;2025;{12500,7775};{SERGIPE MINISTERIO PUBLICO};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE PEDRINHAS};{MUNICIPIO}
TJSE;0000516-92.2024.8.25.0006;2024;{9196,12489,12487};;;{MUNICIPIO DE PEDRINHAS};{MUNICIPIO}
TJSE;0000594-86.2024.8.25.0006;2024;{12508,12510};;;;
TJSE;0000586-12.2024.8.25.0006;2024;{9196,12503};;;{ESTADO DE SERGIPE,ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJSE;0000610-40.2024.8.25.0006;2024;{12510};;;{MUNICIPIO DE PEDRINHAS,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000084-39.2025.8.25.0006;2025;{12416,12494};;;{MUNICIPIO DE PEDRINHAS,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;sigiloso(708535755);2024;{12487};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJSE;0000510-10.2023.8.25.0010;2024;{12487};;;{ESTADO DE SERGIPE,MUNICIPIO DE CAMPO DO BRITO,MUNICIPIO DE MACAMBIRA,ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000835-48.2024.8.25.0010;2024;{12494};;;{MUNICIPIO DE MACAMBIRA,ESTADO DE SERGIPE,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJSE;0000495-98.2024.8.25.0012;2024;{12416,8843,12487};;;{ESTADO DE SERGIPE,MUNICIPIO DE MACAMBIRA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSE;0000272-48.2024.8.25.0012;2024;{12496,9196,8843};;;{MUNICIPIO DE MACAMBIRA,ESTADO DE SERGIPE,ESTADO DE SERGIPE};{ND,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJSE;0000884-86.2024.8.25.0011;2024;{12494};{SERGIPE MINISTERIO PUBLICO};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE SAO DOMINGOS,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000488-12.2024.8.25.0011;2024;{12493,12494,12487,12495};;;{MUNICIPIO DE SAO DOMINGOS};{MUNICIPIO}
TJSE;0000969-72.2024.8.25.0011;2024;{8843,12494,10671,12487};;;{ESTADO DE SERGIPE,MUNICIPIO DE SAO DOMINGOS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSE;0000007-49.2024.8.25.0011;2024;{12513,12503};;;{MUNICIPIO DE SAO DOMINGOS,ESTADO DE SERGIPE,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJSE;0000836-30.2024.8.25.0011;2024;{9196,8843,12495};;;{ESTADO DE SERGIPE,MUNICIPIO DE SAO DOMINGOS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSE;sigiloso(604451144);2024;{8843,9196,12508,12245};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJSE;sigiloso(653503573);2024;{12508,14690};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJSE;0000027-19.2024.8.25.0018;2024;{12508,12245};{SERGIPE MINISTERIO PUBLICO};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{SECRETARIA DE ESTADO DA FAZENDA,ESTADO DE SERGIPE,MUNICIPIO DE GENERAL MAYNARD,MUNICIPIO DE ARACAJU,ESTADO DE SERGIPE};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0002149-08.2024.8.25.0017;2024;{10434,9196,13605,12487};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSE;0000234-15.2024.8.25.0019;2024;{12513,13070,13319};{SERGIPE MINISTERIO PUBLICO};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE SERGIPE,ESTADO DE SERGIPE,MUNICIPIO DE ROSARIO DO CATETE};{ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSE;0000407-39.2024.8.25.0019;2024;{8843,12508,9196,12245};;;{ESTADO DE SERGIPE,ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJSE;0000338-07.2024.8.25.0019;2024;{10440,12489,10434,8843};;;{ULTRA SOM SERVICOS MEDICOS S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSE;0000631-74.2024.8.25.0019;2024;{9196,12416,12493};;;{ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL}
TJSE;0000177-94.2024.8.25.0019;2024;{13605,12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSE;0002031-37.2021.8.25.0017;2024;{12416,9650,10437,12489,8843,9196,13853};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSE;0000036-26.2025.8.25.0024;2025;{12508};{SERGIPE MINISTERIO PUBLICO};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE SERGIPE,MUNICIPIO DE SAO FRANCISCO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSE;0000075-57.2024.8.25.0024;2024;{9196,10671,12487};;;{MUNICIPIO DE SAO FRANCISCO,ESTADO DE SERGIPE,ESTADO DE SERGIPE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJSE;0000032-23.2024.8.25.0024;2024;{12416,8843,12503};;;{ESTADO DE SERGIPE,MUNICIPIO DE SAO FRANCISCO,ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJSE;0000068-65.2024.8.25.0024;2024;{12416,12513,8843,9196,12503};;;{MUNICIPIO DE SAO FRANCISCO};{MUNICIPIO}
