Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJDFT;0701134-42.2025.8.07.0012;2025;{12486,10671};;;{SERVIX ADMINISTRADORA DE BENEFICIOS SOCIEDADE SIMPLES,UNIVIDA GESTAO DE SAUDE S.A.};{SOCIEDADE SIMPLES LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0703088-60.2024.8.07.0012;2024;{12486};;;{UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO LTDA,UNIMED DO EST R J FEDERACAO EST DAS COOPERATIVAS MED};{COOPERATIVA,COOPERATIVA}
TJDFT;0700837-69.2024.8.07.0012;2024;{7775,12483,12503};;;{QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0707400-79.2024.8.07.0012;2024;{9596,12489};;;{UNIVIDA USA OPERADORA EM SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0700696-16.2025.8.07.0012;2025;{10433,10671,12483};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0707789-64.2024.8.07.0012;2024;{10440,10434,12486};;;{UNIVIDA SAUDE LTDA};{SOCIEDADE SIMPLES LIMITADA}
TJDFT;0706725-19.2024.8.07.0012;2024;{12486};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.,ALLCARE ADMINISTRADORA DE BENEFICIOS EM SAUDE LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0706459-32.2024.8.07.0012;2024;{7690,12490};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0707481-28.2024.8.07.0012;2024;{12489};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0704633-68.2024.8.07.0012;2024;{12487};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0707726-39.2024.8.07.0012;2024;{8961,10433,12489,9196,10671};;;{UNIMED SEGUROS SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;sigiloso(603612371);2024;{12486};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJDFT;sigiloso(703305385);2024;{10440,12486};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJDFT;0703323-27.2024.8.07.0012;2024;{10433,12486,10671};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0703287-82.2024.8.07.0012;2025;{12486,9163};;;{IDEAL SAUDE ASSISTENCIA MEDICA AMBULATORIAL LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0702566-36.2024.8.07.0011;2024;{12503};;;{QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0703293-92.2024.8.07.0011;2024;{9196,12490};;;{FUNDACAO ASSISTENCIAL DOS SERVIDORES DO MINISTERIO DA FAZENDA};{FUNDACAO PRIVADA}
TJDFT;0704860-61.2024.8.07.0011;2024;{12501};;;{QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0700649-45.2025.8.07.0011;2025;{12489};;;{PORTO SEGURO - SEGURO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0705780-35.2024.8.07.0011;2024;{12486};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL,TECBEN ADMINISTRADORA DE BENEFICIOS LTDA};{COOPERATIVA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0704858-91.2024.8.07.0011;2024;{12503};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0700980-61.2024.8.07.0011;2024;{14760};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0701593-81.2024.8.07.0011;2024;{14760,10434};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL,ALLCARE ADMINISTRADORA DE BENEFICIOS EM SAUDE LTDA,UNIMED MONTES CLAROS COOPERATIVA TRABALHO MEDICO LTDA};{COOPERATIVA,SOCIEDADE EMPRESARIA LIMITADA,COOPERATIVA}
TJDFT;0701861-38.2024.8.07.0011;2024;{12487};;;{BRADESCO SEGUROS S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0702341-16.2024.8.07.0011;2024;{12486};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.};{COOPERATIVA,SOCIEDADE ANONIMA ABERTA}
TJDFT;0702594-04.2024.8.07.0011;2024;{12486};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL,TECBEN ADMINISTRADORA DE BENEFICIOS LTDA};{COOPERATIVA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0702857-36.2024.8.07.0011;2024;{8961,12489,12490,12486,12487};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0702654-74.2024.8.07.0011;2024;{10434,12490,12503};;;{PORTO SEGURO - SEGURO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0704155-63.2024.8.07.0011;2024;{12486};;;{ALLCARE ADMINISTRADORA DE BENEFICIOS SAO PAULO LTDA,QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0705797-71.2024.8.07.0011;2024;{14760};;;{UNIMED SEGURADORA S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0700470-14.2025.8.07.0011;2025;{12490};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0700566-63.2024.8.07.0011;2024;{12494};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0705475-51.2024.8.07.0011;2024;{10440,12489,12490};;;{QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.,CEAM BRASIL - PLANOS DE SAUDE LIMITADA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0701204-96.2024.8.07.0011;2024;{12493,11974};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0701023-95.2024.8.07.0011;2024;{12501};;;{UNIMED MONTES CLAROS COOPERATIVA TRABALHO MEDICO LTDA};{COOPERATIVA}
TJDFT;0703804-90.2024.8.07.0011;2024;{12500};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0702312-63.2024.8.07.0011;2024;{12489};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0702182-73.2024.8.07.0011;2024;{12486};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA ABERTA}
TJDFT;0702652-07.2024.8.07.0011;2024;{12500,12489,12486};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA ABERTA}
TJDFT;0702405-26.2024.8.07.0011;2024;{12489};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0703039-22.2024.8.07.0011;2024;{12486};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0703538-06.2024.8.07.0011;2024;{12501,12503};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0700856-78.2024.8.07.0011;2024;{7775,12483};;;{GAMA SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0701237-86.2024.8.07.0011;2024;{12506};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0704259-55.2024.8.07.0011;2024;{12486};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJDFT;0704866-68.2024.8.07.0011;2024;{12486};;;{UNITY SERVICOS INTEGRADOS DE SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0705311-86.2024.8.07.0011;2024;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0705638-31.2024.8.07.0011;2024;{12486,12483};;;{UNIVIDA USA OPERADORA EM SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0706311-24.2024.8.07.0011;2024;{12490};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0700100-35.2025.8.07.0011;2025;{12489,10434,8843,9196,12486,12503};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0702892-93.2024.8.07.0011;2024;{12489};;;{NOTRE DAME INTERMEDICA SAUDE S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0701524-49.2024.8.07.0011;2024;{12487};;;{FUNDACAO SAUDE ITAU};{FUNDACAO PRIVADA}
TJDFT;0700819-17.2025.8.07.0011;2025;{12496};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0704959-31.2024.8.07.0011;2024;{12501};;;{UNIVIDA ADMINISTRADORA DE  SEGUROS DE PESSOAS LTDA,UNIVIDA USA OPERADORA EM SAUDE S/A};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0706157-06.2024.8.07.0011;2024;{12487};;;{FUNDACAO ASSISTENCIAL DOS SERVIDORES DO MINISTERIO DA FAZENDA};{FUNDACAO PRIVADA}
TJDFT;0705585-50.2024.8.07.0011;2024;{12490};;;{UNIMED DO ESTADO DE SAO PAULO - FEDERACAO ESTADUAL DAS COOPERATIVAS MEDICAS};{COOPERATIVA}
TJDFT;0702561-14.2024.8.07.0011;2024;{10440,12496,12489,10434,12486};;;{HOSPITAL SANTA MARTA LTDA,SAMEDIL - SERVICOS DE ATENDIMENTO MEDICO S/A,LAPAC - LABORATORIO DE PATOLOGIA E CLINICAS LTDA,LABORATORIO PADRAO S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0704893-51.2024.8.07.0011;2024;{10434,12494};;;{FUNDACAO ASSISTENCIAL DOS SERVIDORES DO MINISTERIO DA FAZENDA};{FUNDACAO PRIVADA}
TJDFT;0700769-88.2025.8.07.0011;2025;{12489};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0704274-24.2024.8.07.0011;2024;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0702191-35.2024.8.07.0011;2024;{12494};;;{DISTRITO FEDERAL};{ESTADO OU DISTRITO FEDERAL}
TJDFT;0702115-79.2022.8.07.0011;2024;{12496,9196,10671,12495};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0705364-38.2022.8.07.0011;2024;{12500,10655};;;{BRADESCO SAUDE S/A,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0701488-75.2022.8.07.0011;2024;{12494};;;{NOTRE DAME INTERMEDICA SAUDE S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0702556-26.2023.8.07.0011;2025;{12495};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0705195-85.2021.8.07.0011;2024;{12496,12494,10655};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0703559-50.2022.8.07.0011;2024;{12506,7775};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0707696-86.2024.8.07.0017;2024;{12486};;;{IDEAL SAUDE ASSISTENCIA MEDICA AMBULATORIAL LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0708806-23.2024.8.07.0017;2024;{9196,9596,12487};;;{QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0706589-07.2024.8.07.0017;2024;{7691,7780,9580,12486};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0709213-29.2024.8.07.0017;2024;{9596,12486,7691};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0702537-65.2024.8.07.0017;2024;{7780,12486};;;{ODONTOPREV S.A.};{SOCIEDADE ANONIMA ABERTA}
TJDFT;0709727-79.2024.8.07.0017;2024;{12486};;;{ALLCARE ADMINISTRADORA DE BENEFICIOS EM SAUDE LTDA,QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0700921-55.2024.8.07.0017;2024;{10433,7779,12486,10671};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL,ALLCARE ADMINISTRADORA DE BENEFICIOS SAO PAULO LTDA};{COOPERATIVA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0709221-06.2024.8.07.0017;2024;{7768,12486,7779};;;{GESTAO DE SOLUCOES E VANTAGENS LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0704545-15.2024.8.07.0017;2024;{12489,7779};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL,MASTER HEALTH ADMINISTRADORA DE  BENEFICIOS LTDA};{COOPERATIVA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0700928-13.2025.8.07.0017;2025;{7780,12489};;;{ASGDF ASSOCIACAO DOS SERVIDORES DO GOVERNO DO DISTRITO FEDERAL,BIT LIFE BENEFICIOS LTDA,UNIVIDA GESTAO DE SAUDE S.A.};{ASSOCIACAO PRIVADA,SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0709613-43.2024.8.07.0017;2024;{7780,12486,7779};;;{SERVIX ADMINISTRADORA DE BENEFICIOS SOCIEDADE SIMPLES,IDEAL SAUDE ASSISTENCIA MEDICA AMBULATORIAL LTDA};{SOCIEDADE SIMPLES LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0704893-33.2024.8.07.0017;2024;{10433,12486};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0705233-74.2024.8.07.0017;2024;{10434,12486};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0708886-84.2024.8.07.0017;2024;{7780,12486,7779};;;{CEAM BRASIL - PLANOS DE SAUDE LIMITADA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0709492-15.2024.8.07.0017;2024;{10440,10434,9596,12486,7775};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0700379-37.2024.8.07.0017;2024;{10433,12486};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0700855-75.2024.8.07.0017;2024;{12486,7779};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0700231-89.2025.8.07.0017;2025;{12489};;;{UNIMED DE RIBEIRAO PRETO COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJDFT;0704608-40.2024.8.07.0017;2024;{12489};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0700256-05.2025.8.07.0017;2025;{10440,10434,12486};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0702942-04.2024.8.07.0017;2024;{10434,12486};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE,EXAME LABORATORIO DE ANALISES CLINICAS LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE SIMPLES LIMITADA}
TJDFT;0708221-68.2024.8.07.0017;2024;{10434,9596,10582,12486};;;{UNIMED SEGUROS SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0701428-79.2025.8.07.0017;2025;{7780,12486,7779};;;{UNIMED SEGUROS SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0707696-86.2024.8.07.0017;2025;{12486};;;{IDEAL SAUDE ASSISTENCIA MEDICA AMBULATORIAL LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0710301-29.2024.8.07.0009;2024;{10440,12501,10434};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0720281-97.2024.8.07.0009;2024;{12489};;;{QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0701089-47.2025.8.07.0009;2025;{12486};;;{CENTRO DE DESENVOLVIMENTO INFANTIL LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0709909-89.2024.8.07.0009;2024;{12501};;;{QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0719536-20.2024.8.07.0009;2024;{12489};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0712212-76.2024.8.07.0009;2024;{10671,12491};;;{UNIVIDA USA OPERADORA EM SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0702010-06.2025.8.07.0009;2025;{12488,12486};;;{IBBCA 2008 GESTAO EM SAUDE LTDA,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO};{SOCIEDADE EMPRESARIA LIMITADA,COOPERATIVA}
TJDFT;0707850-31.2024.8.07.0009;2024;{12488};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJDFT;0704816-48.2024.8.07.0009;2024;{12506,7775};;;{SAMEDIL - SERVICOS DE ATENDIMENTO MEDICO S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0706441-20.2024.8.07.0009;2024;{10434,12486};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL,TECBEN ADMINISTRADORA DE BENEFICIOS LTDA};{COOPERATIVA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0709103-54.2024.8.07.0009;2024;{12483};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0711226-25.2024.8.07.0009;2024;{10434,12486};;;{SERVIX ADMINISTRADORA DE BENEFICIOS SOCIEDADE SIMPLES,UNIVIDA USA OPERADORA EM SAUDE S/A,UNIVIDA GESTAO DE SAUDE S.A.,ASMEPRO ASSOCIACAO MEDICA E SAUDE HUMANA,REDE TLK DF DE CLINICAS LTDA};{SOCIEDADE SIMPLES LIMITADA,SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA,ASSOCIACAO PRIVADA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0711227-10.2024.8.07.0009;2024;{10434,12486};;;{SERVIX ADMINISTRADORA DE BENEFICIOS SOCIEDADE SIMPLES,UNIVIDA GESTAO DE SAUDE S.A.,ASMEPRO ASSOCIACAO MEDICA E SAUDE HUMANA,REDE TLK DF DE CLINICAS LTDA};{SOCIEDADE SIMPLES LIMITADA,SOCIEDADE ANONIMA FECHADA,ASSOCIACAO PRIVADA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0711046-09.2024.8.07.0009;2024;{9196,12501};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0712134-82.2024.8.07.0009;2024;{12489};;;{CEAM BRASIL - PLANOS DE SAUDE LIMITADA,EASYPLAN ADMINISTRADORA DE BENEFICIOS LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0713300-52.2024.8.07.0009;2024;{10440,12489};;;{UNIVIDA SAUDE ADMINISTRADORA DE PLANO DE SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0713125-58.2024.8.07.0009;2024;{10440,12489,12501,12503};;;{UNIMED SEGUROS SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0715027-46.2024.8.07.0009;2024;{12486};;;{QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0717584-06.2024.8.07.0009;2024;{12487};;;{SERVIX ADMINISTRADORA DE BENEFICIOS SOCIEDADE SIMPLES,UNIVIDA USA OPERADORA EM SAUDE S/A};{SOCIEDADE SIMPLES LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0707155-77.2024.8.07.0009;2024;{12486};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0711451-45.2024.8.07.0009;2024;{12486};;;{QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJDFT;0710875-52.2024.8.07.0009;2024;{12486};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJDFT;0701909-03.2024.8.07.0009;2024;{12483};;;{UNIMED DO BRASIL CONFEDERACAO NAC DAS COOPERATIVAS MED,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MEDICO,UNIMED CENTRO PAULISTA - FEDERACAO INTRAFEDERATIVA DAS COOPERATIVAS MEDICAS};{COOPERATIVA,COOPERATIVA,COOPERATIVA}
TJDFT;0701486-43.2024.8.07.0009;2024;{12483};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0704895-27.2024.8.07.0009;2024;{10434,12486};;;{SERVIX ADMINISTRADORA DE BENEFICIOS SOCIEDADE SIMPLES,UNIVIDA USA OPERADORA EM SAUDE S/A};{SOCIEDADE SIMPLES LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJDFT;0704920-40.2024.8.07.0009;2024;{12489,10434};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJDFT;0714342-39.2024.8.07.0009;2024;{10440,12489,10434,9196};;;{QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
