Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJGO;5101624-22.2023.8.09.0051;2024;{12495};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5257868-13.2022.8.09.0051;2024;{12494};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5768711-77.2022.8.09.0051;2024;{12506};{DEFENSORIA PUBLICA DO ESTADO DE GOIAS};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5779858-03.2022.8.09.0051;2024;{14841,12506};{DEFENSORIA PUBLICA DO ESTADO DE GOIAS};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5489258-51.2021.8.09.0051;2024;{12495};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5631961-34.2023.8.09.0051;2024;{12416,12494};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5748267-23.2022.8.09.0051;2024;{9517,12487};;;{INSTITUTO DE ASSISTENCIA DOS SERVIDORES PUBLICOS DO ESTADO DE GOIAS - IPASGO};{AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5304190-23.2024.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5010845-55.2022.8.09.0051;2024;{12503};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5663502-22.2022.8.09.0051;2024;{12494};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5419313-40.2022.8.09.0051;2024;{12496};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5248431-11.2023.8.09.0051;2024;{9517,12503};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5438142-69.2022.8.09.0051;2024;{12505};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5138719-23.2022.8.09.0051;2024;{12503};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5212420-69.2024.8.09.0011;2024;{12505};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5334105-54.2023.8.09.0051;2024;{12505,10671};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5664923-47.2022.8.09.0051;2024;{12506,10671};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5408572-72.2021.8.09.0051;2024;{12506};{DEFENSORIA PUBLICA DO ESTADO DE GOIAS};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE GOIAS,MUNICIPIO DE INHUMAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJGO;5651771-29.2022.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5609837-57.2023.8.09.0051;2024;{12503};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5628796-13.2022.8.09.0051;2024;{14841,12506,14070};{DEFENSORIA PUBLICA DO ESTADO DE GOIAS};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE GOIAS,MUNICIPIO DE INHUMAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJGO;5747224-17.2023.8.09.0051;2024;{12503};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5005344-23.2022.8.09.0051;2024;{13537,12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5220502-03.2023.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5089467-17.2023.8.09.0051;2024;{12505};{DEFENSORIA PUBLICA DO ESTADO DE GOIAS};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5440696-40.2023.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5409698-26.2022.8.09.0051;2024;{10656,12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5468547-88.2022.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5298094-26.2023.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5219839-54.2023.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5732077-82.2022.8.09.0051;2024;{12505};{DEFENSORIA PUBLICA DO ESTADO DE GOIAS};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5739388-27.2022.8.09.0051;2024;{12489,10671};;;{INSTITUTO DE ASSISTENCIA DOS SERVIDORES PUBLICOS DO ESTADO DE GOIAS - IPASGO};{AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5568249-07.2022.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5118940-82.2022.8.09.0051;2025;{12506};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5236624-28.2022.8.09.0051;2024;{12495};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5322732-89.2024.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5016818-83.2025.8.09.0051;2025;{14760};;;{INSTITUTO DE ASSISTENCIA DOS SERVIDORES PUBLICOS DO ESTADO DE GOIAS - IPASGO};{AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5000181-91.2024.8.09.0051;2024;{12503};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS,SECRETARIA DE ESTADO DA SAUDE};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5389312-04.2024.8.09.0051;2024;{12513};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5625492-35.2024.8.09.0051;2024;{12494};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5140205-38.2025.8.09.0051;2025;{12496};;;{INSTITUTO DE ASSISTENCIA DOS SERVIDORES PUBLICOS DO ESTADO DE GOIAS - IPASGO};{AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5679334-27.2024.8.09.0051;2024;{12487};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5099939-43.2024.8.09.0051;2024;{12506};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5919609-34.2024.8.09.0051;2024;{12500};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5157377-90.2025.8.09.0051;2025;{12490};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5064766-21.2025.8.09.0051;2025;{12494,12495};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5150748-03.2025.8.09.0051;2025;{12503};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5999042-87.2024.8.09.0051;2024;{12494};;;{ESTADO DE GOIAS,SECRETARIA DE ESTADO DA SAUDE};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5288838-25.2024.8.09.0051;2024;{12487};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5797494-11.2024.8.09.0051;2024;{12494,12515};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5564681-12.2024.8.09.0051;2024;{12494};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5912062-40.2024.8.09.0051;2024;{12494};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5274179-11.2024.8.09.0051;2024;{12505};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5678594-69.2024.8.09.0051;2024;{12502};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5420689-90.2024.8.09.0051;2024;{12502};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5968459-22.2024.8.09.0051;2024;{12503};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;6051616-87.2024.8.09.0051;2024;{12503};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;6094442-31.2024.8.09.0051;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE GOIAS};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJGO;6023363-89.2024.8.09.0051;2024;{12494};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5929754-52.2024.8.09.0051;2024;{12487};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5304813-87.2024.8.09.0051;2024;{12496};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5159273-71.2025.8.09.0051;2025;{12496};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5065712-90.2025.8.09.0051;2025;{12494};;;{INSTITUTO DE ASSISTENCIA DOS SERVIDORES PUBLICOS DO ESTADO DE GOIAS - IPASGO};{AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5822107-95.2024.8.09.0051;2024;{12508};;;{INSTITUTO DE ASSISTENCIA DOS SERVIDORES PUBLICOS DO ESTADO DE GOIAS - IPASGO};{AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5946678-41.2024.8.09.0051;2024;{12503};;;{INSTITUTO DE ASSISTENCIA DOS SERVIDORES PUBLICOS DO ESTADO DE GOIAS - IPASGO};{AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5706907-40.2024.8.09.0051;2024;{12487};;;{SERVICO SOCIAL AUTONOMO DE ASSISTENCIA A SAUDE DOS SERVIDORES PUBLICOS E MILITARES DO ESTADO DE GOIAS - IPASGO SAUDE};{SERVICO SOCIAL AUTONOMO}
TJGO;6115811-81.2024.8.09.0051;2024;{12488,12489};;;{INSTITUTO DE ASSISTENCIA DOS SERVIDORES PUBLICOS DO ESTADO DE GOIAS - IPASGO};{AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL}
TJGO;5852067-96.2024.8.09.0051;2024;{12503};;;{SERVICO SOCIAL AUTONOMO DE ASSISTENCIA A SAUDE DOS SERVIDORES PUBLICOS E MILITARES DO ESTADO DE GOIAS - IPASGO SAUDE,PRESIDENTE DO INSTITUTO DE ASSISTENCIA DOS SERIVORES PUBLICOS DO ESTADO - IPASGO};{SERVICO SOCIAL AUTONOMO,ND}
TJGO;5688664-48.2024.8.09.0051;2024;{12489};;;{ESTADO DE GOIAS,CENTRO BRASILEIRO DE RADIOTERAPIA ONCOLOGIA E MASTOLOGIA - CEBROM LTDA,SERVICO SOCIAL AUTONOMO DE ASSISTENCIA A SAUDE DOS SERVIDORES PUBLICOS E MILITARES DO ESTADO DE GOIAS - IPASGO SAUDE};{ESTADO OU DISTRITO FEDERAL,SOCIEDADE EMPRESARIA LIMITADA,SERVICO SOCIAL AUTONOMO}
TJGO;sigiloso(713934281);2024;{12505};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;sigiloso(713922869);2024;{12487};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;sigiloso(607473681);2024;{12487};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;sigiloso(713910010);2024;{12494};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;sigiloso(718565397);2024;{12503};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;sigiloso(672585550);2024;{12494};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;sigiloso(681483533);2024;{14759};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;sigiloso(672590813);2024;{12512};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;sigiloso(708743512);2024;{12496};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;sigiloso(713930267);2024;{12500};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJGO;6153812-38.2024.8.09.0051;2024;{12503};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5707561-61.2023.8.09.0051;2025;{12505};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5456974-19.2023.8.09.0051;2024;{12506};{FUNDO DE MANUTENCAO E REAPARELHAMENTO DA DEFENSORIA PUBLICA DO ESTADO DE GOIAS - FUNDEPEG};{FUNDO PUBLICO DA ADMINISTRACAO DIRETA ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5412210-45.2023.8.09.0051;2024;{12495};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5398477-75.2024.8.09.0051;2025;{12506};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5628718-48.2024.8.09.0051;2024;{12487};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5806389-92.2023.8.09.0051;2024;{12505,14070};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5726012-37.2023.8.09.0051;2024;{12506,14070};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5838874-48.2023.8.09.0051;2024;{12505};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5903144-47.2024.8.09.0051;2024;{12509};;;{MUNICIPIO DE GOIANIA,ESTADO DE GOIAS};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJGO;5020129-82.2025.8.09.0051;2025;{12496};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5089223-20.2025.8.09.0051;2025;{12496};;;{ESTADO DE GOIAS};{ESTADO OU DISTRITO FEDERAL}
TJGO;5082854-83.2020.8.09.0051;2024;{12508,10671};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5607666-98.2021.8.09.0051;2024;{12505};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5017594-54.2023.8.09.0051;2024;{12502,12503};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5205361-41.2023.8.09.0051;2024;{12506};{DEFENSORIA PUBLICA DO ESTADO DE GOIAS};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5651048-44.2021.8.09.0051;2025;{12513};{DEFENSORIA PUBLICA DO ESTADO DE GOIAS};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5539017-81.2021.8.09.0051;2025;{12489};;;{INSTITUTO MUNICIPAL DE ASSISTENCIA A SAUDE DOS SERVIDORES DE GOIANIA - IMAS};{AUTARQUIA MUNICIPAL}
TJGO;5494929-21.2022.8.09.0051;2024;{12503};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5308761-47.2018.8.09.0051;2024;{12503};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5066459-11.2023.8.09.0051;2024;{12506};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5118600-07.2023.8.09.0051;2024;{12508};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5193111-44.2021.8.09.0051;2024;{12503};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5299232-62.2022.8.09.0051;2024;{12503};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5574432-91.2022.8.09.0051;2024;{12503};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5797960-39.2023.8.09.0051;2024;{12494};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
TJGO;5182438-84.2024.8.09.0051;2024;{12500};;;{MUNICIPIO DE GOIANIA};{MUNICIPIO}
