Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJMA;0800449-03.2024.8.10.0139;2024;{12500};;;{ESTADO DO MARANHAO,MUNICIPIO DE VARGEM GRANDE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800478-53.2024.8.10.0139;2024;{12494};;;{ESTADO DO MARANHAO,MUNICIPIO DE VARGEM GRANDE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801040-62.2024.8.10.0139;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE VARGEM GRANDE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802507-76.2024.8.10.0139;2024;{12495};;;{ESTADO DO MARANHAO,MUNICIPIO DE VARGEM GRANDE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802404-69.2024.8.10.0139;2024;{12498};;;{EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A,ESTADO DO MARANHAO,MUNICIPIO DE VARGEM GRANDE};{SOCIEDADE ANONIMA ABERTA,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801546-38.2024.8.10.0139;2024;{12508};;;{ESTADO DO MARANHAO,MUNICIPIO DE VARGEM GRANDE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801602-71.2024.8.10.0139;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE VARGEM GRANDE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802299-92.2024.8.10.0139;2024;{12489};;;{GAMA SAUDE LTDA,BLUE PLANOS DE SAUDE CORRETORA DE SEGUROS LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJMA;0800169-29.2024.8.10.0140;2024;{12495};;;{ESTADO DO MARANHAO,MUNICIPIO DE VITORIA DO MEARIM};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800298-34.2024.8.10.0140;2024;{12500};;;{ESTADO DO MARANHAO,MUNICIPIO DE VITORIA DO MEARIM};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800012-56.2024.8.10.0140;2024;{12500};;;{ESTADO DO MARANHAO,MUNICIPIO DE VITORIA DO MEARIM};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800439-53.2024.8.10.0140;2024;{12500};;;{MUNICIPIO DE VITORIA DO MEARIM};{MUNICIPIO}
TJMA;0800767-80.2024.8.10.0140;2024;{12487};;;{MUNICIPIO DE VITORIA DO MEARIM};{MUNICIPIO}
TJMA;0800018-29.2025.8.10.0140;2025;{12500,12502,12503};;;{MUNICIPIO DE VITORIA DO MEARIM};{MUNICIPIO}
TJMA;0800084-09.2025.8.10.0140;2025;{12518};;;{MUNICIPIO DE VITORIA DO MEARIM};{MUNICIPIO}
TJMA;0800113-59.2025.8.10.0140;2025;{12496};;;{MUNICIPIO DE VITORIA DO MEARIM};{MUNICIPIO}
TJMA;0800536-53.2024.8.10.0140;2024;{12500};;;{ESTADO DO MARANHAO,MUNICIPIO DE VITORIA DO MEARIM};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800939-22.2024.8.10.0140;2024;{12494};;;{ESTADO DO MARANHAO,MUNICIPIO DE VITORIA DO MEARIM};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800064-18.2025.8.10.0140;2025;{12498,12502};;;{ESTADO DO MARANHAO,MUNICIPIO DE VITORIA DO MEARIM};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800121-70.2024.8.10.0140;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE VITORIA DO MEARIM};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802857-76.2024.8.10.0038;2024;{12506};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801152-43.2024.8.10.0038;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801222-60.2024.8.10.0038;2024;{12495};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801729-21.2024.8.10.0038;2024;{12500};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802184-83.2024.8.10.0038;2024;{12500};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802529-49.2024.8.10.0038;2024;{12494};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802662-91.2024.8.10.0038;2024;{12495};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800043-57.2025.8.10.0038;2025;{12502};;;{MUNICIPIO DE JOAO LISBOA,ESTADO DO MARANHAO - SECRETARIA DE ESTADO DA SAUDE};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJMA;0800045-27.2025.8.10.0038;2025;{12502};;;{MUNICIPIO DE JOAO LISBOA,ESTADO DO MARANHAO - SECRETARIA DE ESTADO DA SAUDE};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJMA;0800046-12.2025.8.10.0038;2025;{12502};;;{MUNICIPIO DE JOAO LISBOA,ESTADO DO MARANHAO - SECRETARIA DE ESTADO DA SAUDE};{MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJMA;0803185-06.2024.8.10.0038;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0803173-89.2024.8.10.0038;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801881-69.2024.8.10.0038;2024;{12494};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801206-09.2024.8.10.0038;2024;{12506};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0803017-04.2024.8.10.0038;2024;{12506};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0803172-07.2024.8.10.0038;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800649-22.2024.8.10.0038;2024;{12495};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801731-88.2024.8.10.0038;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802424-72.2024.8.10.0038;2024;{12489};;;{ALLCARE ADMINISTRADORA DE BENEFICIOS SAO PAULO LTDA,UNIMED MONTES CLAROS COOPERATIVA TRABALHO MEDICO LTDA};{SOCIEDADE EMPRESARIA LIMITADA,COOPERATIVA}
TJMA;0802866-38.2024.8.10.0038;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802011-59.2024.8.10.0038;2024;{12521,12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801769-03.2024.8.10.0038;2024;{12503};;;{MUNICIPIO DE JOAO LISBOA};{MUNICIPIO}
TJMA;0802028-95.2024.8.10.0038;2024;{12498};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800155-60.2024.8.10.0038;2024;{12506};;;{ESTADO DO MARANHAO,MUNICIPIO DE IMPERATRIZ};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802050-56.2024.8.10.0038;2024;{12489,10434,12487};;;{UNIMED MARANHAO DO SUL - COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJMA;0802367-54.2024.8.10.0038;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802612-65.2024.8.10.0038;2024;{12502};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802185-68.2024.8.10.0038;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802563-24.2024.8.10.0038;2024;{12500};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;sigiloso(612427345);2024;{12489,10671};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;sigiloso(707242503);2024;{10440,12489,10434};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;sigiloso(713684646);2024;{12503};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;0800034-95.2025.8.10.0038;2025;{12489};;;{ALLCARE ADMINISTRADORA DE BENEFICIOS SAO PAULO LTDA,UNIMED MONTES CLAROS COOPERATIVA TRABALHO MEDICO LTDA};{SOCIEDADE EMPRESARIA LIMITADA,COOPERATIVA}
TJMA;0800258-33.2025.8.10.0038;2025;{12497};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800131-95.2025.8.10.0038;2025;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE JOAO LISBOA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801116-98.2024.8.10.0038;2024;{12489,12490};;;{UNIMED MARANHAO DO SUL - COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJMA;0802842-10.2024.8.10.0038;2024;{12489};;;{UNIMED OESTE DO PARA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJMA;0802644-70.2024.8.10.0038;2024;{12489};;;{UNIMED MARANHAO DO SUL - COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJMA;0802732-11.2024.8.10.0038;2024;{12489,10434,10671};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJMA;sigiloso(614033206);2024;{10440,12489,10434,13605};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;0801099-96.2023.8.10.0038;2024;{12489};;;{HUMANA ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJMA;0800077-32.2025.8.10.0038;2025;{12489};;;{UNIMED OESTE DO PARA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJMA;sigiloso(614031670);2024;{12500};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;0800502-95.2024.8.10.0102;2024;{12502,12503};;;{INSTITUTO NACIONAL DO SEGURO SOCIAL,ESTADO DO MARANHAO};{AUTARQUIA FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJMA;0800923-85.2024.8.10.0102;2024;{12494};;;{MUNICIPIO DE SITIO NOVO};{MUNICIPIO}
TJMA;0802073-04.2024.8.10.0102;2024;{12494};;;{MUNICIPIO DE SITIO NOVO};{MUNICIPIO}
TJMA;0801412-25.2024.8.10.0102;2024;{14144,12489,12503};;;{ESTADO DO MARANHAO};{ESTADO OU DISTRITO FEDERAL}
TJMA;0800357-05.2025.8.10.0102;2025;{7780,12489};;;{UNIMED MARANHAO DO SUL - COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJMA;0800017-61.2025.8.10.0102;2025;{10440,13605,12490};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL,UNIMED OESTE DO PARA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA,COOPERATIVA}
TJMA;0802756-41.2024.8.10.0102;2024;{12506};;;{ESTADO DO MARANHAO,MUNICIPIO DE SITIO NOVO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800091-18.2025.8.10.0102;2025;{12503};;;{ESTADO DO MARANHAO,ESTADO DO MARANHAO - SECRETARIA DE ESTADO DA ADMINISTRACAO E PREVIDENCIA SOCIAL};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJMA;0815343-87.2024.8.10.0040;2024;{12502};;;{MUNICIPIO DE SITIO NOVO,ESTADO DO MARANHAO};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMA;sigiloso(614145961);2024;{12500};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;sigiloso(629900239);2024;{12521};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;0801080-22.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801088-96.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801885-72.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800016-40.2025.8.10.0114;2025;{12500};{ESTADO DO MARANHAO};{ESTADO OU DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800163-03.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800075-62.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800076-47.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800162-18.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801668-29.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802784-70.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802893-84.2024.8.10.0114;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE RIACHAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0802913-75.2024.8.10.0114;2024;{12488};;;{PLURAL GESTAO EM PLANOS DE SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJMA;sigiloso(707242176);2024;{12500};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;sigiloso(725258879);2024;{12500};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;sigiloso(714882743);2024;{12500};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;0801867-40.2024.8.10.0150;2024;{12488};;;{HUMANA ASSISTENCIA MEDICA LTDA,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJMA;0801087-06.2024.8.10.0149;2024;{12488};;;{HUMANA ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJMA;0800606-43.2024.8.10.0149;2024;{13605,12489};;;{HUMANA ASSISTENCIA MEDICA LTDA,UNIHOSP SERVICOS DE SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJMA;0801312-26.2024.8.10.0149;2024;{12489};;;{HUMANA ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJMA;0800606-43.2024.8.10.0149;2024;{13605,12489};;;{HUMANA ASSISTENCIA MEDICA LTDA,UNIHOSP SERVICOS DE SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJMA;0801338-58.2023.8.10.0149;2024;{12489};;;{HUMANA ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJMA;0802650-17.2024.8.10.0058;2024;{12489,10434};;;{HUMANA ASSISTENCIA MEDICA LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJMA;0800012-50.2024.8.10.0142;2024;{12500};;;{MUNICIPIO DE OLINDA NOVA DO MARANHAO};{MUNICIPIO}
TJMA;sigiloso(614739817);2024;{12500};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;sigiloso(713478160);2024;{12500};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;0801066-48.2024.8.10.0143;2024;{12503};;;{ESTADO DO MARANHAO};{ESTADO OU DISTRITO FEDERAL}
TJMA;0801762-84.2024.8.10.0143;2024;{14759};;;{MUNICIPIO DE MORROS};{MUNICIPIO}
TJMA;0800038-45.2024.8.10.0143;2024;{12494};;;{MUNICIPIO DE MORROS};{MUNICIPIO}
TJMA;0800702-76.2024.8.10.0143;2024;{12508};;;{ESTADO DO MARANHAO};{ESTADO OU DISTRITO FEDERAL}
TJMA;0801376-54.2024.8.10.0143;2024;{12494};;;{ESTADO DO MARANHAO,MUNICIPIO DE MORROS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800358-95.2024.8.10.0143;2024;{12494};;;{MUNICIPIO DE MORROS};{MUNICIPIO}
TJMA;0801216-29.2024.8.10.0143;2024;{12494};;;{ESTADO DO MARANHAO};{ESTADO OU DISTRITO FEDERAL}
TJMA;0801786-15.2024.8.10.0143;2024;{12512};;;{ESTADO DO MARANHAO};{ESTADO OU DISTRITO FEDERAL}
TJMA;sigiloso(631958805);2024;{14760,12494};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;sigiloso(725262534);2024;{12508};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMA;0800286-08.2024.8.10.0144;2024;{12494};;;{MUNICIPIO DE SAO PEDRO DA AGUA BRANCA - FUNDO MUNICIPAL DE SAUDE};{FUNDO PUBLICO DA ADMINISTRACAO DIRETA MUNICIPAL}
TJMA;0800497-44.2024.8.10.0144;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE SAO PEDRO DA AGUA BRANCA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800538-11.2024.8.10.0144;2024;{12500,10677};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE SAO PEDRO DA AGUA BRANCA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800974-67.2024.8.10.0144;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE SAO PEDRO DA AGUA BRANCA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800975-52.2024.8.10.0144;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE VILA NOVA DOS MARTIRIOS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0801337-54.2024.8.10.0144;2024;{12503};;;{ESTADO DO MARANHAO,MUNICIPIO DE VILA NOVA DOS MARTIRIOS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0800234-46.2023.8.10.0144;2024;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE SAO PEDRO DA AGUA BRANCA};{MUNICIPIO}
TJMA;0800497-44.2024.8.10.0144;2025;{12500};{ESTADO DO MARANHAO - PROCURADORIA GERAL DA JUSTICA};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DO MARANHAO,MUNICIPIO DE SAO PEDRO DA AGUA BRANCA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMA;0825029-26.2024.8.10.0001;2024;{12489};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL,HOSPITAL SAO DOMINGOS LTDA.};{ASSOCIACAO PRIVADA,SOCIEDADE EMPRESARIA LIMITADA}
TJMA;0801921-26.2024.8.10.0014;2024;{10434,12487,14707};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJMA;0885114-75.2024.8.10.0001;2024;{12496,12489,12495};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJMA;0836022-31.2024.8.10.0001;2024;{12490};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJMA;0800647-66.2024.8.10.0001;2024;{14760,12490};;;{PASA PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE};{ASSOCIACAO PRIVADA}
TJMA;0849930-58.2024.8.10.0001;2024;{12490};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJMA;0823894-76.2024.8.10.0001;2024;{12490};;;{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA}
TJMA;0804453-75.2025.8.10.0001;2025;{12489,12490};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJMA;0821976-37.2024.8.10.0001;2024;{12489};{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA};;
