Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJPB;sigiloso(726237678);2025;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;0801425-03.2024.8.15.0161;2024;{12485};;;{MUNICIPIO DE BARRA DE SANTA ROSA};{MUNICIPIO}
TJPB;0802348-29.2024.8.15.0161;2024;{12500};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DA PARAIBA,MUNICIPIO DE CUITE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJPB;0802620-23.2024.8.15.0161;2024;{12496};;;{ESTADO DA PARAIBA,PROCURADORIA GERAL DO ESTADO};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TJPB;0801281-29.2024.8.15.0161;2024;{12493};;;{ESTADO DA PARAIBA};{ESTADO OU DISTRITO FEDERAL}
TJPB;0801168-75.2024.8.15.0161;2024;{12484};;;{ESTADO DA PARAIBA};{ESTADO OU DISTRITO FEDERAL}
TJPB;0800022-62.2025.8.15.0161;2025;{12484};;;{ESTADO DA PARAIBA};{ESTADO OU DISTRITO FEDERAL}
TJPB;sigiloso(649880903);2024;{12501};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;0800845-07.2023.8.15.0161;2024;{12486};;;{SERVIX ADMINISTRADORA DE BENEFICIOS SOCIEDADE SIMPLES,ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA};{SOCIEDADE SIMPLES LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJPB;0803651-78.2024.8.15.0161;2024;{12503};;;{MUNICIPIO DE CUITE};{MUNICIPIO}
TJPB;0800273-17.2024.8.15.0161;2024;{12486};;;{UNIMED DO EST R J FEDERACAO EST DAS COOPERATIVAS MED,UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO LTDA,AMFEBRAS - ASSOCIACAO DOS FUNCIONARIOS PUBLICOS ESTADUAIS  FEDERAIS E MUNICIPAIS PENSIONISTAS  APOSENTADOS  EMPRESARIOS E CIDADAOS BRASILEIRO};{COOPERATIVA,COOPERATIVA,ASSOCIACAO PRIVADA}
TJPB;0800273-17.2024.8.15.0161;2025;{12486};;;{UNIMED DO EST R J FEDERACAO EST DAS COOPERATIVAS MED,UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO LTDA,AMFEBRAS - ASSOCIACAO DOS FUNCIONARIOS PUBLICOS ESTADUAIS  FEDERAIS E MUNICIPAIS PENSIONISTAS  APOSENTADOS  EMPRESARIOS E CIDADAOS BRASILEIRO};{COOPERATIVA,COOPERATIVA,ASSOCIACAO PRIVADA}
TJPB;0800214-38.2024.8.15.2001;2024;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0809169-24.2025.8.15.2001;2025;{12489};{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA};{ULTRA CORRETORA DE SEGUROS LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJPB;0837644-24.2024.8.15.2001;2024;{12487};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0821227-93.2024.8.15.2001;2024;{12490};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJPB;0834851-15.2024.8.15.2001;2024;{12486};;;{FUNASA SAUDE};{ASSOCIACAO PRIVADA}
TJPB;0859347-11.2024.8.15.2001;2024;{12489};;;{G2C ADMINISTRADORA DE BENEFICIOS LTDA.,UNIMED C. GRANDE COOPERATIVA DE TRABALHO MEDICO LTDA};{SOCIEDADE SIMPLES LIMITADA,COOPERATIVA}
TJPB;0868015-68.2024.8.15.2001;2024;{12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPB;0876216-49.2024.8.15.2001;2024;{12488};{C E A CONSULTORIA  CONTABIL LTDA};{SOCIEDADE EMPRESARIA LIMITADA};{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPB;0839819-88.2024.8.15.2001;2024;{12488};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0847629-17.2024.8.15.2001;2024;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0856682-22.2024.8.15.2001;2024;{12489};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0806384-26.2024.8.15.2001;2024;{12489};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPB;0837563-75.2024.8.15.2001;2024;{12489};{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA};;
TJPB;0804721-08.2025.8.15.2001;2025;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0813721-66.2024.8.15.2001;2024;{12490};;;{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJPB;0826108-16.2024.8.15.2001;2024;{12489};;;{SUL AMERICA SERVICOS DE SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPB;0816735-58.2024.8.15.2001;2024;{12502};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0805891-49.2024.8.15.2001;2024;{12489};;;{SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA}
TJPB;0821803-86.2024.8.15.2001;2024;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0835957-12.2024.8.15.2001;2024;{12489};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO,CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA,COOPERATIVA}
TJPB;0836959-17.2024.8.15.2001;2024;{14759};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0823926-57.2024.8.15.2001;2024;{12489};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJPB;0850926-32.2024.8.15.2001;2024;{12486};{ELIEL BARBOSA DA SILVA OLIVEIRA  LTDA};{SOCIEDADE EMPRESARIA LIMITADA};{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPB;0879799-42.2024.8.15.2001;2024;{12489};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJPB;0806790-13.2025.8.15.2001;2025;{12489};;;{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJPB;0811425-71.2024.8.15.2001;2024;{12486};;;{BRADESCO SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPB;0847704-56.2024.8.15.2001;2024;{12501};;;{HOSPITAL NOSSA SENHORA DAS NEVES S/A,SUL AMERICA COMPANHIA DE SEGURO SAUDE};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJPB;0874464-42.2024.8.15.2001;2024;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0803058-24.2025.8.15.2001;2025;{12486};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPB;0803256-95.2024.8.15.2001;2024;{12486};;;{UNIMED DE NOVA FRIBURGO SOCIEDADE COOPERATIVA DE SERVICOS MEDICOS E HOSPITALARES LTDA,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{COOPERATIVA,SOCIEDADE ANONIMA FECHADA}
TJPB;0815010-34.2024.8.15.2001;2024;{12489};;;{ALLCARE ADMINISTRADORA DE BENEFICIOS SAO PAULO LTDA,UNIMED MONTES CLAROS COOPERATIVA TRABALHO MEDICO LTDA};{SOCIEDADE EMPRESARIA LIMITADA,COOPERATIVA}
TJPB;0825328-76.2024.8.15.2001;2024;{12487};;;{UNIMED C. GRANDE COOPERATIVA DE TRABALHO MEDICO LTDA};{COOPERATIVA}
TJPB;0821134-33.2024.8.15.2001;2024;{12489};;;{ALLCARE ADMINISTRADORA DE BENEFICIOS SAO PAULO LTDA,UNIMED MONTES CLAROS COOPERATIVA TRABALHO MEDICO LTDA};{SOCIEDADE EMPRESARIA LIMITADA,COOPERATIVA}
TJPB;0817428-42.2024.8.15.2001;2024;{12489};;;{UNIMED MONTES CLAROS COOPERATIVA TRABALHO MEDICO LTDA,ALLCARE ADMINISTRADORA DE BENEFICIOS SAO PAULO LTDA};{COOPERATIVA,SOCIEDADE EMPRESARIA LIMITADA}
TJPB;0845689-17.2024.8.15.2001;2024;{12486};;;{ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJPB;0875896-96.2024.8.15.2001;2024;{12486};;;{QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.,GAMA SAUDE LTDA,BLUE MED SERVICOS MEDICOS LTDA};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJPB;0809837-29.2024.8.15.2001;2024;{12489};;;{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJPB;0844831-83.2024.8.15.2001;2024;{12487};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0825066-29.2024.8.15.2001;2024;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0821858-37.2024.8.15.2001;2024;{12487};;;{SUL AMERICA SERVICOS DE SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPB;0879167-16.2024.8.15.2001;2024;{12489};{AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.};{SOCIEDADE ANONIMA FECHADA};;
TJPB;sigiloso(703647050);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;sigiloso(709685435);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;sigiloso(726217130);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;sigiloso(649804462);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;sigiloso(709691604);2024;{12486};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;sigiloso(681753630);2024;{12486};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;0802079-38.2020.8.15.2001;2024;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0843494-30.2022.8.15.2001;2024;{12487};;;{BRADESCO SAUDE S/A,HOSPITAL NOSSA SENHORA DAS NEVES S/A};{SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA}
TJPB;0802652-65.2023.8.15.2003;2024;{12486};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJPB;0820037-32.2023.8.15.2001;2024;{12486};;;{SINDICATO DOS SERVIDORES NO PODER LEGISLATIVO DO ESTADO DA PARAIBA,UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{ASSOCIACAO PRIVADA,COOPERATIVA}
TJPB;0831894-12.2022.8.15.2001;2024;{12489};;;{HOSPITAL JOAO PAULO II LTDA.,ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE EMPRESARIA LIMITADA}
TJPB;0800757-76.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0800005-07.2024.8.15.0211;2024;{12511};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0801795-26.2024.8.15.0211;2024;{12508};;;;
TJPB;0805375-64.2024.8.15.0211;2024;{12511};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE BOA VENTURA};{MUNICIPIO}
TJPB;0805837-21.2024.8.15.0211;2024;{12519};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0804452-38.2024.8.15.0211;2024;{12500};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0802424-97.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0801770-13.2024.8.15.0211;2024;{12485};;;{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0804911-40.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0806174-10.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0806176-77.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE DIAMANTE};{MUNICIPIO}
TJPB;0804451-53.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0804906-18.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE DIAMANTE};{MUNICIPIO}
TJPB;0804640-31.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0803462-47.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DA PARAIBA,MUNICIPIO DE ITAPORANGA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJPB;0800181-83.2024.8.15.0211;2024;{12491};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DA PARAIBA,MUNICIPIO DE PEDRA BRANCA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJPB;0800331-64.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE ITAPORANGA,ESTADO DA PARAIBA};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJPB;0800777-67.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DA PARAIBA,MUNICIPIO DE ITAPORANGA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJPB;0800128-05.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DA PARAIBA,MUNICIPIO DE ITAPORANGA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJPB;0800490-07.2024.8.15.0211;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DA PARAIBA,MUNICIPIO DE PEDRA BRANCA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJPB;0805570-49.2024.8.15.0211;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DA PARAIBA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJPB;sigiloso(719061621);2024;{12496};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;0801341-80.2023.8.15.0211;2024;{12484};;;{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0803238-80.2022.8.15.0211;2025;{12484};;;{MUNICIPIO DE ITAPORANGA};{MUNICIPIO}
TJPB;0805353-06.2024.8.15.0211;2024;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0801133-02.2024.8.15.0231;2024;{12511};{MINISTERIO PUBLICO DO ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{FUNDO MUNICIPAL DE SAUDE DE MAMANGUAPE};{FUNDO PUBLICO DA ADMINISTRACAO DIRETA MUNICIPAL}
TJPB;0800588-29.2024.8.15.0231;2024;{12512};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{FUNDO MUNICIPAL DE SAUDE DE MAMANGUAPE};{FUNDO PUBLICO DA ADMINISTRACAO DIRETA MUNICIPAL}
TJPB;0800615-12.2024.8.15.0231;2024;{12487};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE MAMANGUAPE,FUNDO MUNICIPAL DE SAUDE DE MAMANGUAPE};{MUNICIPIO,FUNDO PUBLICO DA ADMINISTRACAO DIRETA MUNICIPAL}
TJPB;0802536-06.2024.8.15.0231;2024;{12495};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE MAMANGUAPE};{MUNICIPIO}
TJPB;0802439-06.2024.8.15.0231;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE MAMANGUAPE};{MUNICIPIO}
TJPB;0800416-53.2025.8.15.0231;2025;{12484};;;{MUNICIPIO DE ITAPOROROCA};{MUNICIPIO}
TJPB;0801263-89.2024.8.15.0231;2024;{12490};;;{FUNDO MUNICIPAL DE SAUDE DE MAMANGUAPE};{FUNDO PUBLICO DA ADMINISTRACAO DIRETA MUNICIPAL}
TJPB;0802534-36.2024.8.15.0231;2024;{12498};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE MAMANGUAPE};{MUNICIPIO}
TJPB;0801882-19.2024.8.15.0231;2024;{12485};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE MAMANGUAPE};{MUNICIPIO}
TJPB;0801260-37.2024.8.15.0231;2024;{12484};{MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DA PARAIBA};{ESTADO OU DISTRITO FEDERAL}
TJPB;0803770-23.2024.8.15.0231;2024;{12484};;;{SECRETARIA DE ESTADO DA SAUDE - SES,ESTADO DA PARAIBA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TJPB;0800857-68.2024.8.15.0231;2024;{12483};;;{ESTADO DA PARAIBA,MUNICIPIO DE MAMANGUAPE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJPB;sigiloso(671682068);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJPB;0826223-37.2024.8.15.2001;2024;{12490};;;{ASSOCIACAO PETROBRAS DE SAUDE - APS};{ASSOCIACAO PRIVADA}
TJPB;0841259-22.2024.8.15.2001;2024;{12489};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO,CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA,COOPERATIVA}
TJPB;0872961-83.2024.8.15.2001;2024;{12489};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
TJPB;0816496-54.2024.8.15.2001;2024;{12486};;;{UNIMED MONTES CLAROS COOPERATIVA TRABALHO MEDICO LTDA,ALLCARE ADMINISTRADORA DE BENEFICIOS SAO PAULO LTDA};{COOPERATIVA,SOCIEDADE EMPRESARIA LIMITADA}
TJPB;0840601-95.2024.8.15.2001;2024;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0864515-91.2024.8.15.2001;2024;{12488};;;{QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.,UNIMED PARAIBA FED DAS SOC COOP DE TRABALHO MEDICO};{SOCIEDADE ANONIMA FECHADA,COOPERATIVA}
TJPB;0800872-62.2024.8.15.2001;2024;{12521};;;{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJPB;0810852-33.2024.8.15.2001;2024;{12489};;;{ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA};{SOCIEDADE EMPRESARIA LIMITADA}
TJPB;0800730-58.2024.8.15.2001;2024;{12489};;;{UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0814823-26.2024.8.15.2001;2024;{12486};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0830160-55.2024.8.15.2001;2024;{12489};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0857234-84.2024.8.15.2001;2024;{12489};;;{UNIMED SEGUROS SAUDE S/A};{SOCIEDADE ANONIMA FECHADA}
TJPB;0873432-02.2024.8.15.2001;2024;{12489};;;{UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJPB;0872833-63.2024.8.15.2001;2024;{12488};;;{ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA,QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.};{SOCIEDADE EMPRESARIA LIMITADA,SOCIEDADE ANONIMA FECHADA}
TJPB;0807838-07.2025.8.15.2001;2025;{12486};;;{GEAP AUTOGESTAO EM SAUDE};{FUNDACAO PRIVADA}
TJPB;0804334-27.2024.8.15.2001;2024;{12486};;;{FEDERACAO DAS UNIMEDS DA AMAZONIA - FEDERACAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO DO ACRE  AMAPA  AMAZONAS  PARA  RONDONIA E RORAIMA,CONTRATARPLANO.COM.BR INTERMEDIACOES DE VENDAS LTDA.};{COOPERATIVA,SOCIEDADE EMPRESARIA LIMITADA}
TJPB;0811426-56.2024.8.15.2001;2024;{12486};;;{CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL};{ASSOCIACAO PRIVADA}
