Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJMS;0804987-36.2024.8.12.0021;2024;{12416,10671,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0807484-23.2024.8.12.0021;2024;{12416,12494};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0806459-72.2024.8.12.0021;2024;{12489,12506};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0900776-62.2024.8.12.0021;2024;{12500};{MINISTERIO PUBLICO ESTADUAL};{ORGAO PUBLICO DO PODER JUDICIARIO ESTADUAL};{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0803320-15.2024.8.12.0021;2024;{12416,10671,12495};;;{ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL}
TJMS;0800051-65.2024.8.12.0021;2024;{12416,12503};;;{ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ND,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0806502-09.2024.8.12.0021;2024;{12416,12489,12506,10671};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,SECRETARIA DE SAUDE,GESTOR DO SISTEMA UNICO DE SAUDE - SUS,CORE - COMPLEXO REGULAR ESTADUAL};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ND,ND}
TJMS;0801386-85.2025.8.12.0021;2025;{9196,12495};;;{ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL}
TJMS;0808769-51.2024.8.12.0021;2024;{12416,10595,10671,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0800226-25.2025.8.12.0021;2025;{12416,12494};;;{ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL}
TJMS;0801552-54.2024.8.12.0021;2024;{12416,10595,9589,10671,12503};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ND}
TJMS;0800537-50.2024.8.12.0021;2024;{12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND}
TJMS;0800126-07.2024.8.12.0021;2024;{12416,12503};;;{ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ND,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0800141-73.2024.8.12.0021;2024;{9589,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0801484-07.2024.8.12.0021;2024;{12416,10595,12500,9589,10671,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND}
TJMS;0802549-37.2024.8.12.0021;2024;{12416,12503};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0803680-47.2024.8.12.0021;2024;{12416,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0803775-77.2024.8.12.0021;2024;{12416,12506};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0804917-19.2024.8.12.0021;2024;{12416,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0807319-73.2024.8.12.0021;2024;{12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0807683-45.2024.8.12.0021;2024;{12416,10595,12502,10503,10671};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0807801-21.2024.8.12.0021;2024;{12416,10595,12502,10671};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0809332-45.2024.8.12.0021;2024;{12503};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0809460-65.2024.8.12.0021;2024;{12416,12503};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0808981-72.2024.8.12.0021;2024;{12416,12503};;;{MUNICIPIO DE TRES LAGOAS};{MUNICIPIO}
TJMS;0809275-27.2024.8.12.0021;2024;{12416,12503};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0810263-48.2024.8.12.0021;2024;{12416,10671,12503};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0809717-90.2024.8.12.0021;2024;{12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0810793-52.2024.8.12.0021;2024;{12416,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0800776-20.2025.8.12.0021;2025;{12494,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0800733-83.2025.8.12.0021;2025;{12416,10671,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0801527-07.2025.8.12.0021;2025;{12416,9995,10671,12503};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0801080-19.2025.8.12.0021;2025;{12416,10671,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0800659-63.2024.8.12.0021;2024;{12416,10671,12503};;;{MUNICIPIO DE TRES LAGOAS};{MUNICIPIO}
TJMS;0802618-69.2024.8.12.0021;2024;{12416,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0810777-98.2024.8.12.0021;2024;{12416,12494};;;{ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL}
TJMS;0804710-20.2024.8.12.0021;2024;{12416,12493,12495};;;{ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL}
TJMS;0800230-96.2024.8.12.0021;2024;{12416,10595,9589,10671,14759};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND}
TJMS;0809237-15.2024.8.12.0021;2024;{12416,12503};;;{MUNICIPIO DE TRES LAGOAS};{MUNICIPIO}
TJMS;0802616-02.2024.8.12.0021;2024;{12416,12496};;;{ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL}
TJMS;0807766-61.2024.8.12.0021;2024;{12416,9995,10671,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0804091-90.2024.8.12.0021;2024;{12416,12494,9995};;;{ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL}
TJMS;0806434-59.2024.8.12.0021;2024;{12416,12494};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0804322-20.2024.8.12.0021;2024;{9196,12489,9995};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0808950-52.2024.8.12.0021;2024;{12416,9995,10595,10671,12503};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0801761-86.2025.8.12.0021;2025;{12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0807202-82.2024.8.12.0021;2024;{12416,10671,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0806645-95.2024.8.12.0021;2024;{12416,12503};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0805358-97.2024.8.12.0021;2024;{12416,12496,9995,10595,9589,10671};;;{ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL}
TJMS;0806619-97.2024.8.12.0021;2024;{12416,10671,12487,12495};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0805727-91.2024.8.12.0021;2024;{12416,12495};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ADVOCACIA GERAL DA UNIAO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TJMS;0800880-46.2024.8.12.0021;2024;{12416,12500};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{ND,MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;sigiloso(714944226);2024;{12503};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMS;0801128-58.2023.8.12.0114;2024;{12416,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND}
TJMS;0001379-63.2024.8.12.0021;2024;{12494};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;8001877-82.2022.8.12.0800;2024;{11924,12505};;;{MUNICIPIO DE TRES LAGOAS,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ASSOCIACAO PRIVADA,ESTADO OU DISTRITO FEDERAL}
TJMS;0805582-16.2016.8.12.0021;2024;{10656,12489,12490,9196};{DEFENSORIA PUBLICA GERAL DO ESTADO DE MATO GROSSO DO SUL};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0809171-69.2023.8.12.0021;2024;{12416,12489};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ND,ESTADO OU DISTRITO FEDERAL}
TJMS;0801058-68.2019.8.12.0021;2024;{12489,12490};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ND,ESTADO OU DISTRITO FEDERAL}
TJMS;0806862-46.2021.8.12.0021;2024;{12503};{DEFENSORIA PUBLICA GERAL DO ESTADO DE MATO GROSSO DO SUL};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0802482-14.2020.8.12.0021;2024;{12504,10671};{DEFENSORIA PUBLICA GERAL DO ESTADO DE MATO GROSSO DO SUL};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,ND,MUNICIPIO}
TJMS;0804728-75.2023.8.12.0021;2024;{10656,12416,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND}
TJMS;0805165-53.2022.8.12.0021;2024;{10656,12416,10671,12503};{DEFENSORIA PUBLICA GERAL DO ESTADO DE MATO GROSSO DO SUL};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ND}
TJMS;0805830-11.2018.8.12.0021;2024;{9196,12489,12490};{DEFENSORIA PUBLICA ESTADUAL};{ND};{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0806399-70.2022.8.12.0021;2024;{12416,10671,12503};{DEFENSORIA PUBLICA GERAL DO ESTADO DE MATO GROSSO DO SUL};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0810333-36.2022.8.12.0021;2024;{12489};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND}
TJMS;0809525-31.2022.8.12.0021;2024;{12416,10671,12503};{DEFENSORIA PUBLICA GERAL DO ESTADO DE MATO GROSSO DO SUL};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND}
TJMS;0805276-71.2021.8.12.0021;2024;{12503};{DEFENSORIA PUBLICA GERAL DO ESTADO DE MATO GROSSO DO SUL,DEFENSORIA PUBLICA ESTADUAL};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL,ND};{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0803532-75.2020.8.12.0021;2024;{12496};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0803629-07.2022.8.12.0021;2024;{12489,10434,10671};;;{MUNICIPIO DE TRES LAGOAS};{MUNICIPIO}
TJMS;0800640-04.2017.8.12.0021;2024;{12416,12489,12490};{DEFENSORIA PUBLICA GERAL DO ESTADO DE MATO GROSSO DO SUL};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{MUNICIPIO DE SELVIRIA,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0801266-81.2021.8.12.0021;2024;{12503};{DEFENSORIA PUBLICA GERAL DO ESTADO DE MATO GROSSO DO SUL};{ORGAO PUBLICO AUTONOMO ESTADUAL OU DO DISTRITO FEDERAL};{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0800125-22.2024.8.12.0021;2024;{12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{ND,MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0800538-35.2024.8.12.0021;2024;{12503};;;{ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ND,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0808712-33.2024.8.12.0021;2024;{12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0805868-13.2024.8.12.0021;2024;{12494,9995};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0808577-21.2024.8.12.0021;2024;{12496};;;{ESTADO DE MATO GROSSO DO SUL};{ESTADO OU DISTRITO FEDERAL}
TJMS;0810726-92.2021.8.12.0021;2024;{12416,12489,9258,10671};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ND,ESTADO OU DISTRITO FEDERAL}
TJMS;0803058-65.2024.8.12.0021;2024;{12495};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0807484-23.2024.8.12.0021;2024;{12416,12494};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE TRES LAGOAS};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0804730-11.2024.8.12.0021;2024;{12416,10671,12487,12495};;;{MUNICIPIO DE SELVIRIA,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0805731-31.2024.8.12.0021;2024;{12416,12495};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;sigiloso(644183073);2024;{12416,10671,12495};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJMS;0803129-67.2024.8.12.0021;2024;{12494};;;{MUNICIPIO DE TRES LAGOAS,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0801969-46.2024.8.12.0008;2024;{11810,11811,10671,12487};;;;
TJMS;0802290-81.2024.8.12.0008;2024;{12500};;;{MUNICIPIO DE CORUMBA};{MUNICIPIO}
TJMS;0802088-07.2024.8.12.0008;2024;{12416,12500,10671};;;{MUNICIPIO DE CORUMBA};{MUNICIPIO}
TJMS;0805624-26.2024.8.12.0008;2024;{12416,12500,12502,10671};;;{MUNICIPIO DE LADARIO,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0800312-35.2025.8.12.0008;2025;{12416,12489,12500,10671};;;{MUNICIPIO DE CORUMBA,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0801938-26.2024.8.12.0008;2024;{12416,12495};;;{MUNICIPIO DE CORUMBA,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0801326-88.2024.8.12.0008;2024;{12487};;;{MUNICIPIO DE CORUMBA,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0800376-79.2024.8.12.0008;2024;{12416,12503};;;{MUNICIPIO DE CORUMBA/MS,ESTADO DE MATO GROSSO DO SUL,ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE CORUMBA};{ND,ND,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0800819-30.2024.8.12.0008;2024;{12494};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE CORUMBA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0801464-55.2024.8.12.0008;2024;{7834,12487};;;;
TJMS;0802011-95.2024.8.12.0008;2024;{12416,12496,9995,10671};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE CORUMBA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0901112-08.2024.8.12.0008;2024;{12489};{MINISTERIO PUBLICO ESTADUAL};{ORGAO PUBLICO DO PODER JUDICIARIO ESTADUAL};{ASSOCIACAO BENEFICENTE DE CORUMBA};{ASSOCIACAO PRIVADA}
TJMS;0800087-15.2025.8.12.0008;2025;{12416,12500,10671,12503};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE LADARIO};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0800186-82.2025.8.12.0008;2025;{12416,12509,12510,10671};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE CORUMBA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0800606-87.2025.8.12.0008;2025;{12416,10671,12495};;;{MUNICIPIO DE CORUMBA,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0900761-35.2024.8.12.0008;2024;{12500};{MINISTERIO PUBLICO ESTADUAL};{ORGAO PUBLICO DO PODER JUDICIARIO ESTADUAL};{MUNICIPIO DE CORUMBA,ESTADO DE MATO GROSSO DO SUL,PREFEITURA MUNICIPAL DE CORUMBA};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL}
TJMS;0804017-75.2024.8.12.0008;2024;{12416,10595,9589,12494,10671};;;{MUNICIPIO DE CORUMBA,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0805289-07.2024.8.12.0008;2024;{12416,10671,12495};;;{MUNICIPIO DE LADARIO,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0800402-43.2025.8.12.0008;2025;{12416,12494,10671,12487};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE CORUMBA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0803189-79.2024.8.12.0008;2024;{12416,12495};;;{MUNICIPIO DE CORUMBA,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0802032-71.2024.8.12.0008;2024;{12495};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE CORUMBA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0801508-74.2024.8.12.0008;2024;{12499};;;{ESTADO DE MATO GROSSO DO SUL,MUNICIPIO DE CORUMBA};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJMS;0803797-77.2024.8.12.0008;2024;{12416,12490,10671};;;{MUNICIPIO DE CORUMBA,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TJMS;0804787-68.2024.8.12.0008;2024;{12416,10595,9589,12489,12490,12494,10671};;;{MUNICIPIO DE LADARIO,ESTADO DE MATO GROSSO DO SUL};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
